acquis|invoice_id|price|etude_id|state|last|income_account_id|first|date_creation|quantity
|11357|372.00|691|paid|147181|66|147132|1997-11-06 00:00:00|50
|11354|372.00|673|paid|147131|66|147082|1997-11-05 00:00:00|50
|11351|372.00|678|paid|147081|66|146982|1997-11-04 00:00:00|100
|11348|372.00|675|paid|146981|66|146682|1997-10-30 00:00:00|300
|11345|372.00|743|paid|146681|66|146582|1997-10-29 00:00:00|100
|11343|372.00|726|paid|146581|66|146482|1997-10-29 00:00:00|100
|11340|372.00|712|paid|146481|66|146382|1997-10-29 00:00:00|100
|11337|372.00|719|paid|146381|66|146332|1997-10-29 00:00:00|50
|11334|372.00|729|paid|146331|66|146232|1997-10-23 00:00:00|100
|11331|372.00|748|paid|146231|66|146202|1997-10-21 00:00:00|30
|11283|372.00||paid|143981|66|143882|1997-09-25 00:00:00|100
|11328|372.00||paid|146201|66|146102|1997-10-20 00:00:00|100
|11271|372.00||paid|143721|66|143522|1997-09-19 00:00:00|200
|11301|372.00||paid|145201|66|144802|1997-10-02 00:00:00|400
|11304|372.00||paid|145401|66|145202|1997-10-06 00:00:00|200
|11325|372.00|749|paid|146101|66|146002|1997-10-16 00:00:00|100
|11322|372.00|671|paid|146001|66|145802|1997-10-16 00:00:00|200
|11319|372.00|701|paid|145801|66|145752|1997-10-09 00:00:00|50
|11316|372.00|745|paid|145751|66|145702|1997-10-08 00:00:00|50
|11313|372.00|744|paid|145701|66|145602|1997-10-08 00:00:00|100
|11310|372.00|686|paid|145601|66|145502|1997-10-06 00:00:00|100
|11307|372.00|678|paid|145501|66|145402|1997-10-06 00:00:00|100
|11298|372.00|747|paid|144801|66|144702|1997-09-30 00:00:00|100
|11295|372.00|696|paid|144701|66|144302|1997-09-30 00:00:00|400
|11292|372.00|674|paid|144301|66|144102|1997-09-29 00:00:00|200
|11289|372.00|713|paid|144101|66|144042|1997-09-29 00:00:00|60
|11286|372.00|721|paid|144041|66|143982|1997-09-25 00:00:00|60
|11280|372.00|677|paid|143881|66|143872|1997-09-22 00:00:00|10
|11277|372.00|698|paid|143871|66|143822|1997-09-22 00:00:00|50
|11274|372.00|742|paid|143821|66|143722|1997-09-22 00:00:00|100
|11217|372.00||paid|142121|66|141922|1997-08-29 00:00:00|200
|11237|372.00||paid|142811|66|142712|1997-09-08 00:00:00|100
|11225|372.00||paid|142471|66|142322|1997-09-03 00:00:00|150
|11268|372.00|753|paid|143521|66|143472|1997-09-18 00:00:00|50
|11221|372.00||paid|142321|66|142122|1997-09-02 00:00:00|200
|11253|372.00||paid|143261|66|143062|1997-09-09 00:00:00|200
|11265|372.00|707|paid|143471|66|143442|1997-09-16 00:00:00|30
|11262|372.00|711|paid|143441|66|143342|1997-09-16 00:00:00|100
|11259|372.00|679|paid|143341|66|143282|1997-09-11 00:00:00|60
|11256|372.00|734|paid|143281|66|143262|1997-09-11 00:00:00|20
|11249|372.00|749|paid|143061|66|143012|1997-09-08 00:00:00|50
|11245|372.00|678|paid|143011|66|142912|1997-09-08 00:00:00|100
|11241|372.00|714|paid|142911|66|142812|1997-09-08 00:00:00|100
|11233|372.00|745|paid|142711|66|142672|1997-09-05 00:00:00|40
|11229|372.00|717|paid|142671|66|142472|1997-09-04 00:00:00|200
|11213|372.00|721|paid|141921|66|141862|1997-08-29 00:00:00|60
|11209|372.00|673|paid|141861|66|141812|1997-08-29 00:00:00|50
|11205|372.00|669|paid|141811|66|141762|1997-08-27 00:00:00|50
|11201|372.00|734|paid|141761|66|141742|1997-08-26 00:00:00|20
|11197|372.00|739|paid|141741|66|141712|1997-08-26 00:00:00|30
|11157|372.00||paid|140821|66|140722|1997-08-19 00:00:00|100
|11131|372.00||paid|139911|66|139812|1997-08-18 00:00:00|100
|11185|372.00||paid|141311|66|141302|1997-08-22 00:00:00|10
|11193|372.00|686|paid|141711|66|141612|1997-08-26 00:00:00|100
|11189|372.00|675|paid|141611|66|141312|1997-08-22 00:00:00|300
|11181|372.00|699|paid|141301|66|141152|1997-08-21 00:00:00|150
|11177|372.00|721|paid|141151|66|141122|1997-08-21 00:00:00|30
|11173|372.00|697|paid|141121|66|141072|1997-08-21 00:00:00|50
|11169|372.00|720|paid|141071|66|141022|1997-08-21 00:00:00|50
|11165|372.00|678|paid|141021|66|140922|1997-08-19 00:00:00|100
|11161|372.00|729|paid|140921|66|140822|1997-08-19 00:00:00|100
|11153|372.00|696|paid|140721|66|140322|1997-08-18 00:00:00|400
|11149|372.00|698|paid|140321|66|140272|1997-08-18 00:00:00|50
|11145|372.00|684|paid|140271|66|140172|1997-08-18 00:00:00|100
|11141|372.00|748|paid|140171|66|140112|1997-08-18 00:00:00|60
|11136|372.00|715|paid|140111|66|139912|1997-08-18 00:00:00|200
|11126|372.00|741|paid|139811|66|139742|1997-08-18 00:00:00|70
|11121|372.00|749|paid|139741|66|139692|1997-08-18 00:00:00|50
|11116|372.00|721|paid|139691|66|139632|1997-08-18 00:00:00|60
|11111|372.00|686|paid|139631|66|139532|1997-08-18 00:00:00|100
|11056|372.00||paid|138576|66|138377|1997-06-26 00:00:00|200
|11061|372.00||paid|138676|66|138577|1997-06-27 00:00:00|100
|11106|372.00|731|paid|139531|66|139432|1997-08-18 00:00:00|100
|11101|372.00|691|paid|139431|66|139332|1997-08-18 00:00:00|100
|11096|372.00|718|paid|139331|66|139282|1997-08-18 00:00:00|50
|11091|372.00|744|paid|139281|66|139182|1997-07-08 00:00:00|100
|11086|372.00|677|paid|139181|66|139177|1997-07-07 00:00:00|5
|11081|372.00|745|paid|139176|66|139127|1997-07-03 00:00:00|50
|11076|372.00|712|paid|139126|66|139027|1997-07-02 00:00:00|100
|11071|372.00|697|paid|139026|66|138977|1997-06-30 00:00:00|50
|11066|372.00|675|paid|138976|66|138677|1997-06-27 00:00:00|300
|11051|372.00|678|paid|138376|66|138277|1997-06-26 00:00:00|100
|11046|372.00|686|paid|138276|66|138177|1997-06-24 00:00:00|100
|11041|372.00|747|paid|138176|66|138077|1997-06-24 00:00:00|100
|11036|372.00|743|paid|138076|66|137927|1997-06-23 00:00:00|150
|11031|372.00|713|paid|137926|66|137877|1997-06-19 00:00:00|50
|11026|372.00|673|paid|137876|66|137827|1997-06-19 00:00:00|50
|11021|372.00|689|paid|137826|66|137527|1997-06-17 00:00:00|300
|11016|372.00|691|paid|137526|66|137477|1997-06-12 00:00:00|50
|11011|372.00|721|paid|137476|66|137447|1997-06-12 00:00:00|30
|11006|372.00||paid|137446|66|137347|1997-06-12 00:00:00|100
|10967|372.00||paid|136566|66|136467|1997-05-27 00:00:00|100
|11001|372.00||paid|137346|66|137147|1997-06-11 00:00:00|200
|10996|372.00|694|paid|137146|66|137097|1997-06-09 00:00:00|50
|10991|372.00|721|paid|137096|66|137067|1997-06-05 00:00:00|30
|10987|372.00|714|paid|137066|66|136967|1997-06-05 00:00:00|100
|10982|372.00|742|paid|136966|66|136867|1997-06-05 00:00:00|100
|10977|372.00|678|paid|136866|66|136767|1997-06-04 00:00:00|100
|10972|372.00|674|paid|136766|66|136567|1997-06-04 00:00:00|200
|10962|372.00|705|paid|136466|66|136417|1997-05-26 00:00:00|50
|10957|372.00|703|paid|136416|66|136317|1997-05-26 00:00:00|100
|10952|372.00|686|paid|136316|66|136217|1997-05-26 00:00:00|100
|10947|372.00|745|paid|136216|66|136177|1997-05-22 00:00:00|40
|10942|372.00|721|paid|136176|66|136147|1997-05-22 00:00:00|30
|10936|372.00|715|paid|136146|66|135947|1997-05-22 00:00:00|200
|10930|372.00|726|paid|135946|66|135847|1997-05-21 00:00:00|100
|10924|372.00|701|paid|135846|66|135797|1997-05-16 00:00:00|50
|10918|372.00|744|paid|135796|66|135697|1997-05-15 00:00:00|100
|10912|372.00|711|paid|135696|66|135497|1997-05-15 00:00:00|200
|10906|372.00|681|paid|135496|66|135447|1997-05-12 00:00:00|50
|10816|372.00||paid|133686|66|133487|1997-04-18 00:00:00|200
|10876|372.00||paid|135066|66|134967|1997-05-07 00:00:00|100
|10882|372.00||paid|135166|66|135067|1997-05-07 00:00:00|100
|10900|372.00|748|paid|135446|66|135417|1997-05-12 00:00:00|30
|10894|372.00|719|paid|135416|66|135367|1997-05-12 00:00:00|50
|10888|372.00|667|paid|135366|66|135167|1997-05-12 00:00:00|200
|10870|372.00|678|paid|134966|66|134867|1997-05-07 00:00:00|100
|10864|372.00|721|paid|134866|66|134837|1997-05-05 00:00:00|30
|10858|372.00|699|paid|134836|66|134637|1997-04-30 00:00:00|200
|10852|372.00|719|paid|134636|66|134587|1997-04-28 00:00:00|50
|10846|372.00|675|paid|134586|66|134287|1997-04-28 00:00:00|300
|10840|372.00|749|paid|134286|66|134237|1997-04-22 00:00:00|50
|10834|372.00|696|paid|134236|66|133837|1997-04-22 00:00:00|400
|10828|372.00|670|paid|133836|66|133787|1997-04-22 00:00:00|50
|10822|372.00|743|paid|133786|66|133687|1997-04-18 00:00:00|100
|10810|372.00|684|paid|133486|66|133387|1997-04-17 00:00:00|100
|10804|372.00|741|paid|133386|66|133357|1997-04-17 00:00:00|30
|10798|372.00|718|paid|133356|66|133327|1997-04-17 00:00:00|30
|10792|372.00|720|paid|133326|66|133277|1997-04-15 00:00:00|50
|10786|372.00|691|paid|133276|66|133227|1997-04-15 00:00:00|50
|10659|372.00||paid|131436|66|131337|1997-03-19 00:00:00|100
|10750|372.00||paid|132976|66|132877|1997-04-11 00:00:00|100
|10714|372.00||paid|132326|66|132227|1997-04-02 00:00:00|100
|10780|372.00|698|paid|133226|66|133177|1997-04-15 00:00:00|50
|10726|372.00||paid|132626|66|132427|1997-04-04 00:00:00|200
|10774|372.00|734|paid|133176|66|133147|1997-04-11 00:00:00|30
|10768|372.00|721|paid|133146|66|133117|1997-04-11 00:00:00|30
|10762|372.00|745|paid|133116|66|133077|1997-04-11 00:00:00|40
|10756|372.00|686|paid|133076|66|132977|1997-04-11 00:00:00|100
|10744|372.00|747|paid|132876|66|132827|1997-04-04 00:00:00|50
|10738|372.00|731|paid|132826|66|132727|1997-04-04 00:00:00|100
|10732|372.00|742|paid|132726|66|132627|1997-04-04 00:00:00|100
|10720|372.00|678|paid|132426|66|132327|1997-04-02 00:00:00|100
|10708|372.00|674|paid|132226|66|132027|1997-04-01 00:00:00|200
|10701|372.00|717|paid|132026|66|131827|1997-03-28 00:00:00|200
|10694|372.00|713|paid|131826|66|131767|1997-03-28 00:00:00|60
|10687|372.00|721|paid|131766|66|131737|1997-03-26 00:00:00|30
|10680|372.00|697|paid|131736|66|131687|1997-03-26 00:00:00|50
|10673|372.00|673|paid|131686|66|131637|1997-03-20 00:00:00|50
|10666|372.00|675|paid|131636|66|131437|1997-03-20 00:00:00|200
|10575|372.00||paid|130236|66|130137|1997-02-24 00:00:00|100
|10596|372.00||paid|130636|66|130437|1997-03-11 00:00:00|200
|10582|372.00||paid|130336|66|130237|1997-02-27 00:00:00|100
|10652|372.00|705|paid|131336|66|131287|1997-03-18 00:00:00|50
|10645|372.00||paid|131286|66|131237|1997-03-18 00:00:00|50
|10638|372.00|711|paid|131236|66|131137|1997-03-18 00:00:00|100
|10631|372.00|686|paid|131136|66|131037|1997-03-17 00:00:00|100
|10624|372.00|714|paid|131036|66|130937|1997-03-14 00:00:00|100
|10617|372.00|712|paid|130936|66|130837|1997-03-14 00:00:00|100
|10610|372.00|724|paid|130836|66|130737|1997-03-11 00:00:00|100
|10603|372.00|678|paid|130736|66|130637|1997-03-11 00:00:00|100
|10589|372.00|749|paid|130436|66|130337|1997-02-27 00:00:00|100
|10568|372.00|691|paid|130136|66|130087|1997-02-21 00:00:00|50
|10561|372.00|739|paid|130086|66|130057|1997-02-20 00:00:00|30
|10554|372.00|721|paid|130056|66|130007|1997-02-20 00:00:00|50
|10547|372.00|686|paid|130006|66|129907|1997-02-20 00:00:00|100
|10540|372.00|744|paid|129906|66|129807|1997-02-14 00:00:00|100
|10533|372.00|751|paid|129806|66|129767|1997-02-12 00:00:00|40
|10526|372.00|726|paid|129766|66|129667|1997-02-12 00:00:00|100
|10519|372.00|741|paid|129666|66|129617|1997-02-12 00:00:00|50
|10393|372.00||paid|128046|66|127947|1997-01-23 00:00:00|100
|10400|372.00||paid|128346|66|128047|1997-01-23 00:00:00|300
|10512|372.00|705|paid|129616|66|129567|1997-02-11 00:00:00|50
|10505|372.00|734|paid|129566|66|129547|1997-02-11 00:00:00|20
|10498|372.00|748|paid|129546|66|129517|1997-02-11 00:00:00|30
|10491|372.00|721|paid|129516|66|129487|1997-02-07 00:00:00|30
|10484|372.00|707|paid|129486|66|129437|1997-02-07 00:00:00|50
|10477|372.00|715|paid|129436|66|129237|1997-02-07 00:00:00|200
|10470|372.00|729|paid|129236|66|129137|1997-02-07 00:00:00|100
|10463|372.00|679|paid|129136|66|129037|1997-02-07 00:00:00|100
|10456|372.00|696|paid|129036|66|128837|1997-02-03 00:00:00|200
|10449|372.00|698|paid|128836|66|128787|1997-02-03 00:00:00|50
|10442|372.00|745|paid|128786|66|128747|1997-01-31 00:00:00|40
|10435|372.00|671|paid|128746|66|128647|1997-01-31 00:00:00|100
|10428|372.00|697|paid|128646|66|128597|1997-01-29 00:00:00|50
|10421|372.00|678|paid|128596|66|128497|1997-01-29 00:00:00|100
|10414|372.00|669|paid|128496|66|128397|1997-01-29 00:00:00|100
|10407|372.00|747|paid|128396|66|128347|1997-01-27 00:00:00|50
|10386|372.00|743|paid|127946|66|127847|1997-01-22 00:00:00|100
|10379|372.00|711|paid|127846|66|127747|1997-01-20 00:00:00|100
|10240|372.00||paid|125856|66|125657|1997-01-06 00:00:00|200
|10337|372.00||paid|127396|66|127297|1997-01-13 00:00:00|100
|10365|372.00||paid|127696|66|127597|1997-01-17 00:00:00|100
|10372|372.00|694|paid|127746|66|127697|1997-01-20 00:00:00|50
|10358|372.00|685|paid|127596|66|127547|1997-01-16 00:00:00|50
|10351|372.00|742|paid|127546|66|127447|1997-01-15 00:00:00|100
|10344|372.00|749|paid|127446|66|127397|1997-01-15 00:00:00|50
|10330|372.00|686|paid|127296|66|127197|1997-01-13 00:00:00|100
|10323|372.00|667|paid|127196|66|127097|1997-01-13 00:00:00|100
|10316|372.00|684|paid|127096|66|126997|1997-01-09 00:00:00|100
|10309|372.00|718|paid|126996|66|126967|1997-01-09 00:00:00|30
|10302|372.00|675|paid|126966|66|126567|1997-01-07 00:00:00|400
|10295|372.00|719|paid|126566|66|126467|1997-01-07 00:00:00|100
|10288|372.00|726|paid|126466|66|126367|1997-01-07 00:00:00|100
|10281|372.00|714|paid|126366|66|126267|1997-01-07 00:00:00|100
|10274|372.00|678|paid|126266|66|126167|1997-01-07 00:00:00|100
|10267|372.00|674|paid|126166|66|125967|1997-01-06 00:00:00|200
|10260|372.00|721|paid|125966|66|125937|1997-01-06 00:00:00|30
|10253|372.00|698|paid|125936|66|125897|1997-01-06 00:00:00|40
|10246|372.00|745|paid|125896|66|125857|1997-01-06 00:00:00|40
|10170|372.00||paid|124996|66|124897|1996-12-05 00:00:00|100
|10156|372.00||paid|124876|66|124777|1996-12-02 00:00:00|100
|10177|372.00||paid|125016|66|124997|1996-12-05 00:00:00|20
|10233|372.00|741|paid|125656|66|125607|1997-01-02 00:00:00|50
|10184|372.00||paid|125026|66|125017|1996-12-05 00:00:00|10
|10205|372.00||paid|125356|66|125157|1996-12-11 00:00:00|200
|10226|372.00|731|paid|125606|66|125507|1996-12-19 00:00:00|100
|10219|372.00|744|paid|125506|66|125407|1996-12-19 00:00:00|100
|10212|372.00|670|paid|125406|66|125357|1996-12-11 00:00:00|50
|10198|372.00|743|paid|125156|66|125057|1996-12-10 00:00:00|100
|10191|372.00|721|paid|125056|66|125027|1996-12-05 00:00:00|30
|10163|372.00|734|paid|124896|66|124877|1996-12-03 00:00:00|20
|10149|372.00|727|paid|124776|66|124774|1996-12-02 00:00:00|3
|10142|372.00|711|paid|124773|66|124674|1996-11-29 00:00:00|100
|10135|372.00|675|paid|124673|66|124374|1996-11-26 00:00:00|300
|10128|372.00|678|paid|124373|66|124274|1996-11-26 00:00:00|100
|10121|372.00|686|paid|124273|66|124174|1996-11-26 00:00:00|100
|10114|372.00|699|paid|124173|66|123924|1996-11-25 00:00:00|250
|10107|372.00|697|paid|123923|66|123874|1996-11-25 00:00:00|50
|10100|372.00|681|paid|123873|66|123824|1996-11-22 00:00:00|50
|10047|372.00||paid|122873|66|122674|1996-11-18 00:00:00|200
|10093|372.00||paid|123823|66|123724|1996-11-22 00:00:00|100
|10086|372.00|691|paid|123723|66|123674|1996-11-22 00:00:00|50
|10079|372.00|715|paid|123673|66|123474|1996-11-21 00:00:00|200
|10071|372.00|696|paid|123473|66|123074|1996-11-18 00:00:00|400
|10063|372.00|713|paid|123073|66|122974|1996-11-18 00:00:00|100
|10055|372.00|712|paid|122973|66|122874|1996-11-18 00:00:00|100
|10039|372.00|705|paid|122673|66|122624|1996-11-18 00:00:00|50
|10031|372.00|742|paid|122623|66|122524|1996-11-18 00:00:00|100
|10023|372.00|745|paid|122523|66|122504|1996-11-15 00:00:00|20
|10015|372.00|673|paid|122503|66|122454|1996-11-15 00:00:00|50
|10007|372.00|718|paid|122453|66|122424|1996-11-15 00:00:00|30
|10000|372.00|674|paid|122423|66|122224|1996-11-13 00:00:00|200
|9992|372.00|685|paid|122223|66|122194|1996-11-08 00:00:00|30
|9984|372.00|721|paid|122193|66|122164|1996-11-08 00:00:00|30
|9976|372.00|748|paid|122163|66|122114|1996-11-05 00:00:00|50
|9968|372.00|686|paid|122113|66|122014|1996-11-05 00:00:00|100
|9960|372.00|701|paid|122013|66|121964|1996-10-30 00:00:00|50
|9952|372.00|741|paid|121963|66|121944|1996-10-29 00:00:00|20
|9944|372.00|739|paid|121943|66|121914|1996-10-29 00:00:00|30
|9883|372.00||paid|121528|66|121429|1996-10-18 00:00:00|100
|9775|372.00||paid|120348|66|120249|1996-09-30 00:00:00|100
|9936|372.00|711|paid|121913|66|121814|1996-10-29 00:00:00|100
|9928|372.00|678|paid|121813|66|121714|1996-10-29 00:00:00|100
|9919|372.00|714|paid|121713|66|121614|1996-10-29 00:00:00|100
|9910|372.00|677|paid|121613|66|121609|1996-10-21 00:00:00|5
|9901|372.00|721|paid|121608|66|121579|1996-10-18 00:00:00|30
|9892|372.00|720|paid|121578|66|121529|1996-10-18 00:00:00|50
|9874|372.00|707|paid|121428|66|121399|1996-10-18 00:00:00|30
|9865|372.00|726|paid|121398|66|121349|1996-10-18 00:00:00|50
|9856|372.00|745|paid|121348|66|121329|1996-10-10 00:00:00|20
|9847|372.00|675|paid|121328|66|121029|1996-10-10 00:00:00|300
|9838|372.00|719|paid|121028|66|120979|1996-10-07 00:00:00|50
|9829|372.00|721|paid|120978|66|120949|1996-10-07 00:00:00|30
|9820|372.00|733|paid|120948|66|120749|1996-10-07 00:00:00|200
|9811|372.00|743|paid|120748|66|120649|1996-10-03 00:00:00|100
|9802|372.00|713|paid|120648|66|120599|1996-10-02 00:00:00|50
|9793|372.00|669|paid|120598|66|120549|1996-10-02 00:00:00|50
|9784|372.00|717|paid|120548|66|120349|1996-10-01 00:00:00|200
|9765|372.00|678|paid|120248|66|120149|1996-09-30 00:00:00|100
|9604|372.00||paid|118708|66|118509|1996-09-10 00:00:00|200
|9722|372.00||paid|119598|66|119499|1996-09-20 00:00:00|100
|9754|372.00|703|paid|120148|66|119999|1996-09-25 00:00:00|150
|9744|372.00|689|paid|119998|66|119699|1996-09-20 00:00:00|300
|9733|372.00|686|paid|119698|66|119599|1996-09-20 00:00:00|100
|9711|372.00|712|paid|119498|66|119489|1996-09-19 00:00:00|10
|9700|372.00|734|paid|119488|66|119459|1996-09-18 00:00:00|30
|9688|372.00|705|paid|119458|66|119409|1996-09-18 00:00:00|50
|9676|372.00|684|paid|119408|66|119309|1996-09-18 00:00:00|100
|9664|372.00|744|paid|119308|66|119209|1996-09-18 00:00:00|100
|9652|372.00|696|paid|119208|66|118809|1996-09-18 00:00:00|400
|9640|372.00|745|paid|118808|66|118789|1996-09-16 00:00:00|20
|9628|372.00|721|paid|118788|66|118759|1996-09-16 00:00:00|30
|9616|372.00|747|paid|118758|66|118709|1996-09-10 00:00:00|50
|9592|372.00|700|paid|118508|66|118459|1996-09-10 00:00:00|50
|9580|372.00|742|paid|118458|66|118359|1996-09-10 00:00:00|100
|9568|372.00|718|paid|118358|66|118329|1996-09-05 00:00:00|30
|9556|372.00|667|paid|118328|66|118229|1996-09-04 00:00:00|100
|9544|372.00|691|paid|118228|66|118179|1996-09-02 00:00:00|50
|9532|372.00|711|paid|118178|66|118079|1996-09-02 00:00:00|100
|9413|372.00||paid|117473|66|117374|1996-08-26 00:00:00|100
|9401|372.00||paid|117373|66|117174|1996-08-26 00:00:00|200
|9520|372.00||paid|118078|66|118069|1996-08-30 00:00:00|10
|9425|372.00||paid|117673|66|117474|1996-08-26 00:00:00|200
|9508|372.00|749|paid|118068|66|118019|1996-08-30 00:00:00|50
|9496|372.00|726|paid|118018|66|117969|1996-08-30 00:00:00|50
|9484|372.00|745|paid|117968|66|117954|1996-08-29 00:00:00|15
|9472|372.00|721|paid|117953|66|117924|1996-08-29 00:00:00|30
|9461|372.00|719|paid|117923|66|117874|1996-08-29 00:00:00|50
|9449|372.00|686|paid|117873|66|117774|1996-08-29 00:00:00|100
|9437|372.00|731|paid|117773|66|117674|1996-08-26 00:00:00|100
|9389|372.00|715|paid|117173|66|116974|1996-08-26 00:00:00|200
|9377|372.00|721|paid|116973|66|116944|1996-08-23 00:00:00|30
|9365|372.00|707|paid|116943|66|116924|1996-08-22 00:00:00|20
|9353|372.00|679|paid|116923|66|116874|1996-08-22 00:00:00|50
|9341|372.00|741|paid|116873|66|116844|1996-08-22 00:00:00|30
|9329|372.00|729|paid|116843|66|116744|1996-08-22 00:00:00|100
|9317|372.00|673|paid|116743|66|116694|1996-08-22 00:00:00|50
|9305|372.00|675|paid|116693|66|116394|1996-08-21 00:00:00|300
|9293|372.00|674|paid|116393|66|116194|1996-08-21 00:00:00|200
|9090|372.00||paid|114673|66|114574|1996-07-09 00:00:00|100
|9209|372.00||paid|115813|66|115714|1996-08-19 00:00:00|100
|9054|372.00||paid|114493|66|114474|1996-07-04 00:00:00|20
|9281|372.00|697|paid|116193|66|116144|1996-08-21 00:00:00|50
|9078|372.00||paid|114573|66|114544|1996-07-09 00:00:00|30
|9113|372.00||paid|115023|66|114924|1996-07-09 00:00:00|100
|9137|372.00||paid|115263|66|115064|1996-07-10 00:00:00|200
|9269|372.00|694|paid|116143|66|116094|1996-08-20 00:00:00|50
|9257|372.00|712|paid|116093|66|115994|1996-08-20 00:00:00|100
|9245|372.00|748|paid|115993|66|115944|1996-08-20 00:00:00|50
|9233|372.00|714|paid|115943|66|115844|1996-08-20 00:00:00|100
|9221|372.00|745|paid|115843|66|115814|1996-08-19 00:00:00|30
|9197|372.00|744|paid|115713|66|115614|1996-08-19 00:00:00|100
|9185|372.00|678|paid|115613|66|115514|1996-08-19 00:00:00|100
|9173|372.00|698|paid|115513|66|115414|1996-08-19 00:00:00|100
|9161|372.00|711|paid|115413|66|115314|1996-08-19 00:00:00|100
|9149|372.00|669|paid|115313|66|115264|1996-07-10 00:00:00|50
|9125|372.00|741|paid|115063|66|115024|1996-07-09 00:00:00|40
|9101|372.00|699|paid|114923|66|114674|1996-07-09 00:00:00|250
|9066|372.00|678|paid|114543|66|114494|1996-07-09 00:00:00|50
|8852|372.00||paid|113423|66|113324|1996-06-11 00:00:00|100
|9018|372.00||paid|114403|66|114384|1996-06-27 00:00:00|20
|9042|372.00||paid|114473|66|114454|1996-07-03 00:00:00|20
|8899|372.00||paid|113593|66|113574|1996-06-17 00:00:00|20
|9030|372.00|678|paid|114453|66|114404|1996-06-28 00:00:00|50
|9006|372.00|684|paid|114383|66|114284|1996-06-26 00:00:00|100
|8994|372.00|721|paid|114283|66|114254|1996-06-26 00:00:00|30
|8983|372.00|686|paid|114253|66|114154|1996-06-26 00:00:00|100
|8971|372.00|667|paid|114153|66|114054|1996-06-20 00:00:00|100
|8959|372.00|731|paid|114053|66|113954|1996-06-20 00:00:00|100
|8947|372.00|671|paid|113953|66|113854|1996-06-19 00:00:00|100
|8935|372.00|734|paid|113853|66|113824|1996-06-19 00:00:00|30
|8923|372.00|748|paid|113823|66|113794|1996-06-19 00:00:00|30
|8911|372.00|674|paid|113793|66|113594|1996-06-18 00:00:00|200
|8887|372.00|745|paid|113573|66|113554|1996-06-13 00:00:00|20
|8875|372.00|718|paid|113553|66|113524|1996-06-13 00:00:00|30
|8864|372.00|678|paid|113523|66|113424|1996-06-11 00:00:00|100
|8840|372.00|743|paid|113323|66|113174|1996-06-07 00:00:00|150
|8828|372.00|715|paid|113173|66|112974|1996-06-04 00:00:00|200
|8816|372.00|749|paid|112973|66|112954|1996-05-30 00:00:00|20
|8804|372.00||paid|112953|66|112854|1996-05-29 00:00:00|100
|8600|372.00||paid|111353|66|111254|1996-05-14 00:00:00|100
|8768|372.00||paid|112503|66|112304|1996-05-24 00:00:00|200
|8792|372.00|689|paid|112853|66|112604|1996-05-29 00:00:00|250
|8780|372.00|686|paid|112603|66|112504|1996-05-24 00:00:00|100
|8756|372.00|705|paid|112303|66|112254|1996-05-24 00:00:00|50
|8744|372.00|745|paid|112253|66|112234|1996-05-24 00:00:00|20
|8732|372.00|721|paid|112233|66|112204|1996-05-23 00:00:00|30
|8720|372.00|712|paid|112203|66|112104|1996-05-23 00:00:00|100
|8708|372.00|741|paid|112103|66|112084|1996-05-22 00:00:00|20
|8696|372.00|714|paid|112083|66|111984|1996-05-22 00:00:00|100
|8684|372.00|705|paid|111983|66|111954|1996-05-22 00:00:00|30
|8672|372.00|675|paid|111953|66|111654|1996-05-20 00:00:00|300
|8660|372.00|698|paid|111653|66|111604|1996-05-20 00:00:00|50
|8648|372.00|747|paid|111603|66|111554|1996-05-20 00:00:00|50
|8636|372.00|711|paid|111553|66|111454|1996-05-20 00:00:00|100
|8624|372.00|673|paid|111453|66|111404|1996-05-15 00:00:00|50
|8612|372.00|731|paid|111403|66|111354|1996-05-14 00:00:00|50
|8588|372.00|678|paid|111253|66|111154|1996-05-14 00:00:00|100
|8576|372.00|713|paid|111153|66|111054|1996-05-09 00:00:00|100
|8346|372.00||paid|109608|66|109409|1996-04-15 00:00:00|200
|8396|372.00||paid|109888|66|109789|1996-04-17 00:00:00|100
|8456|372.00||paid|110288|66|110189|1996-04-26 00:00:00|100
|8564|372.00|679|paid|111053|66|111004|1996-05-09 00:00:00|50
|8480|372.00||paid|110342|66|110339|1996-04-26 00:00:00|4
|8333|372.00||paid|109408|66|109209|1996-04-15 00:00:00|200
|8552|372.00|721|paid|111003|66|110974|1996-05-09 00:00:00|30
|8540|372.00|748|paid|110973|66|110944|1996-05-09 00:00:00|30
|8528|372.00|729|paid|110943|66|110844|1996-05-03 00:00:00|100
|8516|372.00|726|paid|110843|66|110744|1996-04-30 00:00:00|100
|8504|372.00|696|paid|110743|66|110344|1996-04-29 00:00:00|400
|8492|372.00|727|paid|110343|66|110343|1996-04-26 00:00:00|1
|8468|372.00|701|paid|110338|66|110289|1996-04-26 00:00:00|50
|8444|372.00|703|paid|110188|66|110089|1996-04-19 00:00:00|100
|8432|372.00|742|paid|110088|66|109989|1996-04-19 00:00:00|100
|8420|372.00|719|paid|109988|66|109939|1996-04-18 00:00:00|50
|8408|372.00|691|paid|109938|66|109889|1996-04-18 00:00:00|50
|8384|372.00|681|paid|109788|66|109739|1996-04-16 00:00:00|50
|8372|372.00|686|paid|109738|66|109639|1996-04-16 00:00:00|100
|8359|372.00|734|paid|109638|66|109609|1996-04-16 00:00:00|30
|8307|372.00||paid|109178|66|109079|1996-04-05 00:00:00|100
