id,name,bid_id:id,lot_id:id,price,call
bid_line10913,,auction_db.bid3067,auction_db.lot_unknown,50,f
bid_line10914,,auction_db.bid3067,auction_db.lot_unknown,12,f
bid_line10903,,auction_db.bid3060,auction_db.lot_unknown,,t
bid_line10906,,auction_db.bid3062,auction_db.lot_unknown,260,f
bid_line10907,,auction_db.bid3063,auction_db.lot_unknown,880,f
bid_line10908,,auction_db.bid3063,auction_db.lot_unknown,42,f
bid_line10933,,auction_db.bid3070,auction_db.lot_unknown,100,f
bid_line10934,,auction_db.bid3070,auction_db.lot_unknown,100,f
bid_line10935,,auction_db.bid3071,auction_db.lot_unknown,120,f
bid_line10942,,auction_db.bid3075,auction_db.lot_unknown,20,f
bid_line10967,,auction_db.bid3085,auction_db.lot_unknown,35,f
bid_line10973,,auction_db.bid3090,auction_db.lot_unknown,120,f
bid_line10976,,auction_db.bid3092,auction_db.lot_unknown,,t
bid_line10977,,auction_db.bid3093,auction_db.lot_unknown,620,f
bid_line10984,,auction_db.bid3095,auction_db.lot_unknown,,t
bid_line10985,,auction_db.bid3096,auction_db.lot_unknown,,t
bid_line10986,,auction_db.bid3096,auction_db.lot_unknown,,t
bid_line10987,,auction_db.bid3097,auction_db.lot_unknown,,t
bid_line10992,,auction_db.bid3100,auction_db.lot_unknown,,t
bid_line10993,,auction_db.bid3100,auction_db.lot_unknown,,t
bid_line11009,,auction_db.bid3108,auction_db.lot_unknown,70,f
bid_line11014,,auction_db.bid3112,auction_db.lot_unknown,169,f
bid_line11029,,auction_db.bid3119,auction_db.lot_unknown,150,f
bid_line11048,,auction_db.bid3127,auction_db.lot_unknown,,t
bid_line11049,,auction_db.bid3127,auction_db.lot_unknown,,t
bid_line11050,,auction_db.bid3127,auction_db.lot_unknown,,t
bid_line11051,,auction_db.bid3127,auction_db.lot_unknown,,t
bid_line11052,,auction_db.bid3127,auction_db.lot_unknown,,t
bid_line11053,,auction_db.bid3127,auction_db.lot_unknown,,t
bid_line11054,,auction_db.bid3127,auction_db.lot_unknown,,t
bid_line11055,,auction_db.bid3127,auction_db.lot_unknown,,t
bid_line11061,,auction_db.bid3132,auction_db.lot_unknown,700,f
bid_line11064,,auction_db.bid3135,auction_db.lot_unknown,900,f
bid_line11065,,auction_db.bid3136,auction_db.lot_unknown,330,f
bid_line11066,,auction_db.bid3136,auction_db.lot_unknown,,t
bid_line11071,,auction_db.bid3139,auction_db.lot_unknown,15,f
bid_line11072,,auction_db.bid3139,auction_db.lot_unknown,15,f
bid_line11096,,auction_db.bid3148,auction_db.lot_unknown,50,f
bid_line11097,,auction_db.bid3148,auction_db.lot_unknown,150,f
bid_line11099,,auction_db.bid3150,auction_db.lot_unknown,50,f
bid_line11100,,auction_db.bid3150,auction_db.lot_unknown,100,f
bid_line11109,,auction_db.bid3153,auction_db.lot_unknown,100,f
bid_line11110,,auction_db.bid3153,auction_db.lot_unknown,100,f
bid_line10915,,auction_db.bid3067,auction_db.lot_unknown,10,f
bid_line10916,,auction_db.bid3067,auction_db.lot_unknown,55,f
bid_line10917,,auction_db.bid3067,auction_db.lot_unknown,10,f
bid_line10918,,auction_db.bid3067,auction_db.lot_unknown,6,f
bid_line10919,,auction_db.bid3068,auction_db.lot_unknown,,t
bid_line10920,,auction_db.bid3069,auction_db.lot_unknown,,t
bid_line10921,,auction_db.bid3069,auction_db.lot_unknown,40,f
bid_line10922,,auction_db.bid3069,auction_db.lot_unknown,,t
bid_line10923,,auction_db.bid3069,auction_db.lot_unknown,40,f
bid_line10924,,auction_db.bid3069,auction_db.lot_unknown,45,f
bid_line10925,,auction_db.bid3069,auction_db.lot_unknown,40,f
bid_line10926,,auction_db.bid3069,auction_db.lot_unknown,,t
bid_line10927,,auction_db.bid3069,auction_db.lot_unknown,,t
bid_line10928,,auction_db.bid3069,auction_db.lot_unknown,,t
bid_line10929,,auction_db.bid3069,auction_db.lot_unknown,,t
bid_line10930,,auction_db.bid3069,auction_db.lot_unknown,,t
bid_line10931,,auction_db.bid3069,auction_db.lot_unknown,,t
bid_line10932,,auction_db.bid3069,auction_db.lot_unknown,,t
bid_line10943,,auction_db.bid3076,auction_db.lot_unknown,185,f
bid_line10945,,auction_db.bid3079,auction_db.lot_unknown,,t
bid_line10947,,auction_db.bid3081,auction_db.lot_unknown,,t
bid_line10948,,auction_db.bid3081,auction_db.lot_unknown,,t
bid_line10949,,auction_db.bid3081,auction_db.lot_unknown,,t
bid_line10950,,auction_db.bid3081,auction_db.lot_unknown,,t
bid_line10951,,auction_db.bid3081,auction_db.lot_unknown,,t
bid_line10952,,auction_db.bid3081,auction_db.lot_unknown,,t
bid_line10953,,auction_db.bid3081,auction_db.lot_unknown,,t
bid_line10954,,auction_db.bid3081,auction_db.lot_unknown,,t
bid_line10955,,auction_db.bid3081,auction_db.lot_unknown,,t
bid_line10956,,auction_db.bid3081,auction_db.lot_unknown,,t
bid_line10957,,auction_db.bid3081,auction_db.lot_unknown,,t
bid_line10958,,auction_db.bid3081,auction_db.lot_unknown,,t
bid_line10959,,auction_db.bid3081,auction_db.lot_unknown,,t
bid_line10960,,auction_db.bid3081,auction_db.lot_unknown,,t
bid_line10961,,auction_db.bid3081,auction_db.lot_unknown,,t
bid_line10962,,auction_db.bid3081,auction_db.lot_unknown,,t
bid_line10963,,auction_db.bid3081,auction_db.lot_unknown,,t
bid_line10964,,auction_db.bid3082,auction_db.lot_unknown,,t
bid_line10965,,auction_db.bid3082,auction_db.lot_unknown,,t
bid_line10970,,auction_db.bid3087,auction_db.lot_unknown,,t
bid_line10971,,auction_db.bid3088,auction_db.lot_unknown,,t
bid_line10988,,auction_db.bid3098,auction_db.lot_unknown,,t
bid_line10989,,auction_db.bid3098,auction_db.lot_unknown,,t
bid_line10990,,auction_db.bid3098,auction_db.lot_unknown,,t
bid_line10980,,auction_db.bid3094,auction_db.lot_unknown,300,f
bid_line10981,,auction_db.bid3094,auction_db.lot_unknown,2200,f
bid_line10982,,auction_db.bid3094,auction_db.lot_unknown,850,f
bid_line10983,,auction_db.bid3094,auction_db.lot_unknown,450,f
bid_line10991,,auction_db.bid3099,auction_db.lot_unknown,,t
bid_line10999,,auction_db.bid3105,auction_db.lot_unknown,,t
bid_line11000,,auction_db.bid3105,auction_db.lot_unknown,,t
bid_line11001,,auction_db.bid3106,auction_db.lot_unknown,,t
bid_line11002,,auction_db.bid3106,auction_db.lot_unknown,,t
bid_line11003,,auction_db.bid3106,auction_db.lot_unknown,,t
bid_line11004,,auction_db.bid3106,auction_db.lot_unknown,,t
bid_line11005,,auction_db.bid3106,auction_db.lot_unknown,,t
bid_line11010,,auction_db.bid3109,auction_db.lot_unknown,280,f
bid_line11019,,auction_db.bid3115,auction_db.lot_unknown,,t
bid_line11020,,auction_db.bid3115,auction_db.lot_unknown,,t
bid_line11021,,auction_db.bid3115,auction_db.lot_unknown,,t
bid_line11022,,auction_db.bid3115,auction_db.lot_unknown,,t
bid_line11023,,auction_db.bid3115,auction_db.lot_unknown,,t
bid_line11024,,auction_db.bid3115,auction_db.lot_unknown,,t
bid_line11025,,auction_db.bid3115,auction_db.lot_unknown,,t
bid_line11026,,auction_db.bid3116,auction_db.lot_unknown,,t
bid_line11027,,auction_db.bid3117,auction_db.lot_unknown,125,f
bid_line11028,,auction_db.bid3118,auction_db.lot_unknown,215,f
bid_line11030,,auction_db.bid3120,auction_db.lot_unknown,,t
bid_line11032,,auction_db.bid3122,auction_db.lot_unknown,,t
bid_line11033,,auction_db.bid3122,auction_db.lot_unknown,,t
bid_line11034,,auction_db.bid3123,auction_db.lot_unknown,420,f
bid_line11035,,auction_db.bid3123,auction_db.lot_unknown,620,f
bid_line11037,,auction_db.bid3125,auction_db.lot_unknown,,t
bid_line11038,,auction_db.bid3125,auction_db.lot_unknown,,t
bid_line11039,,auction_db.bid3125,auction_db.lot_unknown,,t
bid_line11040,,auction_db.bid3125,auction_db.lot_unknown,,t
bid_line11041,,auction_db.bid3125,auction_db.lot_unknown,,t
bid_line11042,,auction_db.bid3125,auction_db.lot_unknown,,t
bid_line11043,,auction_db.bid3125,auction_db.lot_unknown,,t
bid_line11044,,auction_db.bid3125,auction_db.lot_unknown,,t
bid_line11045,,auction_db.bid3125,auction_db.lot_unknown,,t
bid_line11058,,auction_db.bid3129,auction_db.lot_unknown,225,f
bid_line11059,,auction_db.bid3130,auction_db.lot_unknown,,t
bid_line11063,,auction_db.bid3134,auction_db.lot_unknown,,t
bid_line11070,,auction_db.bid3138,auction_db.lot_unknown,150,f
bid_line11075,,auction_db.bid3141,auction_db.lot_unknown,35,f
bid_line11086,,auction_db.bid3145,auction_db.lot_unknown,28,f
bid_line10994,,auction_db.bid3101,auction_db.lot_unknown,12,f
bid_line10995,,auction_db.bid3102,auction_db.lot_unknown,139,f
bid_line10996,,auction_db.bid3103,auction_db.lot_unknown,100,f
bid_line10997,,auction_db.bid3103,auction_db.lot_unknown,30,f
bid_line10998,,auction_db.bid3104,auction_db.lot_unknown,100,f
bid_line11006,,auction_db.bid3107,auction_db.lot_unknown,60,f
bid_line11007,,auction_db.bid3107,auction_db.lot_unknown,30,f
bid_line11008,,auction_db.bid3107,auction_db.lot_unknown,50,f
bid_line11011,,auction_db.bid3110,auction_db.lot_unknown,,t
bid_line11012,,auction_db.bid3110,auction_db.lot_unknown,,t
bid_line11013,,auction_db.bid3111,auction_db.lot_unknown,,t
bid_line11015,,auction_db.bid3113,auction_db.lot_unknown,40,f
bid_line11016,,auction_db.bid3114,auction_db.lot_unknown,60,f
bid_line11017,,auction_db.bid3114,auction_db.lot_unknown,50,f
bid_line11018,,auction_db.bid3114,auction_db.lot_unknown,80,f
bid_line11031,,auction_db.bid3121,auction_db.lot_unknown,,t
bid_line11036,,auction_db.bid3124,auction_db.lot_unknown,100,f
bid_line11046,,auction_db.bid3126,auction_db.lot_unknown,50,f
bid_line11047,,auction_db.bid3126,auction_db.lot_unknown,650,f
bid_line11056,,auction_db.bid3128,auction_db.lot_unknown,5000,f
bid_line11057,,auction_db.bid3128,auction_db.lot_unknown,650,f
bid_line11060,,auction_db.bid3131,auction_db.lot_unknown,310,f
bid_line11062,,auction_db.bid3133,auction_db.lot_unknown,,t
bid_line11067,,auction_db.bid3137,auction_db.lot_unknown,150,f
bid_line11068,,auction_db.bid3137,auction_db.lot_unknown,150,f
bid_line11069,,auction_db.bid3137,auction_db.lot_unknown,100,f
bid_line11073,,auction_db.bid3140,auction_db.lot_unknown,150,f
bid_line11074,,auction_db.bid3140,auction_db.lot_unknown,50,f
bid_line11076,,auction_db.bid3142,auction_db.lot_unknown,50,f
bid_line11077,,auction_db.bid3143,auction_db.lot_unknown,400,f
bid_line11078,,auction_db.bid3144,auction_db.lot_unknown,150,f
bid_line11079,,auction_db.bid3144,auction_db.lot_unknown,150,f
bid_line11081,,auction_db.bid3144,auction_db.lot_unknown,125,f
bid_line11082,,auction_db.bid3144,auction_db.lot_unknown,150,f
bid_line11083,,auction_db.bid3144,auction_db.lot_unknown,,t
bid_line11084,,auction_db.bid3144,auction_db.lot_unknown,,t
bid_line11085,,auction_db.bid3144,auction_db.lot_unknown,,t
bid_line11087,,auction_db.bid3146,auction_db.lot_unknown,40,f
bid_line11088,,auction_db.bid3146,auction_db.lot_unknown,150,f
bid_line11089,,auction_db.bid3147,auction_db.lot_unknown,240,f
bid_line11090,,auction_db.bid3147,auction_db.lot_unknown,110,f
bid_line11091,,auction_db.bid3147,auction_db.lot_unknown,110,f
bid_line11092,,auction_db.bid3147,auction_db.lot_unknown,60,f
bid_line11093,,auction_db.bid3147,auction_db.lot_unknown,110,f
bid_line11094,,auction_db.bid3147,auction_db.lot_unknown,120,f
bid_line11095,,auction_db.bid3147,auction_db.lot_unknown,40,f
bid_line11098,,auction_db.bid3149,auction_db.lot_unknown,400,f
bid_line11108,,auction_db.bid3152,auction_db.lot_unknown,50,f
bid_line11119,,auction_db.bid3154,auction_db.lot_unknown,40,f
bid_line11120,,auction_db.bid3154,auction_db.lot_unknown,90,f
bid_line11124,,auction_db.bid3158,auction_db.lot_unknown,80,f
bid_line11125,,auction_db.bid3159,auction_db.lot_unknown,225,f
bid_line11126,,auction_db.bid3159,auction_db.lot_unknown,125,f
bid_line11128,,auction_db.bid3161,auction_db.lot_unknown,250,f
bid_line11129,,auction_db.bid3161,auction_db.lot_unknown,350,f
bid_line11135,,auction_db.bid3164,auction_db.lot_unknown,180,f
bid_line11167,,auction_db.bid3170,auction_db.lot_unknown,500,f
bid_line11168,,auction_db.bid3171,auction_db.lot_unknown,40,f
bid_line11169,,auction_db.bid3171,auction_db.lot_unknown,100,f
bid_line11170,,auction_db.bid3171,auction_db.lot_unknown,160,f
bid_line11171,,auction_db.bid3171,auction_db.lot_unknown,120,f
bid_line11172,,auction_db.bid3171,auction_db.lot_unknown,35,f
bid_line11173,,auction_db.bid3171,auction_db.lot_unknown,50,f
bid_line11174,,auction_db.bid3171,auction_db.lot_unknown,80,f
bid_line11175,,auction_db.bid3171,auction_db.lot_unknown,75,f
bid_line11176,,auction_db.bid3171,auction_db.lot_unknown,50,f
bid_line11177,,auction_db.bid3171,auction_db.lot_unknown,80,f
bid_line11183,,auction_db.bid3173,auction_db.lot_unknown,110,f
bid_line11196,,auction_db.bid3174,auction_db.lot_unknown,30,f
bid_line11197,,auction_db.bid3174,auction_db.lot_unknown,50,f
bid_line11198,,auction_db.bid3174,auction_db.lot_unknown,40,f
bid_line11199,,auction_db.bid3174,auction_db.lot_unknown,25,f
bid_line11200,,auction_db.bid3174,auction_db.lot_unknown,60,f
bid_line11201,,auction_db.bid3174,auction_db.lot_unknown,10,f
bid_line11202,,auction_db.bid3174,auction_db.lot_unknown,40,f
bid_line11203,,auction_db.bid3174,auction_db.lot_unknown,80,f
bid_line11204,,auction_db.bid3174,auction_db.lot_unknown,60,f
bid_line11208,,auction_db.bid3177,auction_db.lot_unknown,,t
bid_line11209,,auction_db.bid3177,auction_db.lot_unknown,15,f
bid_line11101,,auction_db.bid3151,auction_db.lot_unknown,100,f
bid_line11102,,auction_db.bid3151,auction_db.lot_unknown,30,f
bid_line11103,,auction_db.bid3151,auction_db.lot_unknown,27,f
bid_line11104,,auction_db.bid3151,auction_db.lot_unknown,105,f
bid_line11105,,auction_db.bid3151,auction_db.lot_unknown,60,f
bid_line11106,,auction_db.bid3151,auction_db.lot_unknown,55,f
bid_line11107,,auction_db.bid3151,auction_db.lot_unknown,83,f
bid_line11121,,auction_db.bid3155,auction_db.lot_unknown,90,f
bid_line11122,,auction_db.bid3156,auction_db.lot_unknown,30,f
bid_line11123,,auction_db.bid3157,auction_db.lot_unknown,120,f
bid_line11127,,auction_db.bid3160,auction_db.lot_unknown,230,f
bid_line11131,,auction_db.bid3162,auction_db.lot_unknown,1500,f
bid_line11132,,auction_db.bid3162,auction_db.lot_unknown,500,f
bid_line11133,,auction_db.bid3162,auction_db.lot_unknown,500,f
bid_line11141,,auction_db.bid3166,auction_db.lot_unknown,50,f
bid_line11142,,auction_db.bid3166,auction_db.lot_unknown,50,f
bid_line11143,,auction_db.bid3166,auction_db.lot_unknown,100,f
bid_line11144,,auction_db.bid3166,auction_db.lot_unknown,25,f
bid_line11145,,auction_db.bid3166,auction_db.lot_unknown,,t
bid_line11146,,auction_db.bid3166,auction_db.lot_unknown,100,f
bid_line11147,,auction_db.bid3167,auction_db.lot_unknown,120,f
bid_line11160,,auction_db.bid3169,auction_db.lot_unknown,25,f
bid_line11161,,auction_db.bid3169,auction_db.lot_unknown,120,f
bid_line11162,,auction_db.bid3169,auction_db.lot_unknown,80,f
bid_line11163,,auction_db.bid3169,auction_db.lot_unknown,110,f
bid_line11164,,auction_db.bid3169,auction_db.lot_unknown,20,f
bid_line11165,,auction_db.bid3169,auction_db.lot_unknown,30,f
bid_line11166,,auction_db.bid3169,auction_db.lot_unknown,35,f
bid_line11205,,auction_db.bid3176,auction_db.lot_unknown,60,f
bid_line11206,,auction_db.bid3176,auction_db.lot_unknown,60,f
bid_line11207,,auction_db.bid3176,auction_db.lot_unknown,85,f
bid_line11211,,auction_db.bid3178,auction_db.lot_unknown,90,f
bid_line11212,,auction_db.bid3178,auction_db.lot_unknown,60,f
bid_line11213,,auction_db.bid3178,auction_db.lot_unknown,90,f
bid_line11215,,auction_db.bid3180,auction_db.lot_unknown,450,f
bid_line11216,,auction_db.bid3180,auction_db.lot_unknown,300,f
bid_line11217,,auction_db.bid3180,auction_db.lot_unknown,,t
bid_line11218,,auction_db.bid3180,auction_db.lot_unknown,,t
bid_line11219,,auction_db.bid3180,auction_db.lot_unknown,300,f
bid_line11111,,auction_db.bid3153,auction_db.lot_unknown,100,f
bid_line11112,,auction_db.bid3153,auction_db.lot_unknown,50,f
bid_line11113,,auction_db.bid3153,auction_db.lot_unknown,40,f
bid_line11114,,auction_db.bid3153,auction_db.lot_unknown,80,f
bid_line11115,,auction_db.bid3153,auction_db.lot_unknown,40,f
bid_line11116,,auction_db.bid3153,auction_db.lot_unknown,100,f
bid_line11117,,auction_db.bid3153,auction_db.lot_unknown,140,f
bid_line11118,,auction_db.bid3153,auction_db.lot_unknown,100,f
bid_line11134,,auction_db.bid3163,auction_db.lot_unknown,500,f
bid_line11137,,auction_db.bid3165,auction_db.lot_unknown,50,f
bid_line11138,,auction_db.bid3165,auction_db.lot_unknown,65,f
bid_line11139,,auction_db.bid3165,auction_db.lot_unknown,15,f
bid_line11140,,auction_db.bid3165,auction_db.lot_unknown,25,f
bid_line11148,,auction_db.bid3168,auction_db.lot_unknown,50,f
bid_line11149,,auction_db.bid3168,auction_db.lot_unknown,150,f
bid_line11150,,auction_db.bid3168,auction_db.lot_unknown,30,f
bid_line11152,,auction_db.bid3168,auction_db.lot_unknown,30,f
bid_line11153,,auction_db.bid3168,auction_db.lot_unknown,50,f
bid_line11154,,auction_db.bid3168,auction_db.lot_unknown,25,f
bid_line11155,,auction_db.bid3168,auction_db.lot_unknown,3000,f
bid_line11156,,auction_db.bid3168,auction_db.lot_unknown,,t
bid_line11157,,auction_db.bid3168,auction_db.lot_unknown,35,f
bid_line11158,,auction_db.bid3168,auction_db.lot_unknown,,t
bid_line11159,,auction_db.bid3168,auction_db.lot_unknown,5000,f
bid_line11178,,auction_db.bid3172,auction_db.lot_unknown,200,f
bid_line11179,,auction_db.bid3172,auction_db.lot_unknown,280,f
bid_line11180,,auction_db.bid3172,auction_db.lot_unknown,400,f
bid_line11181,,auction_db.bid3172,auction_db.lot_unknown,350,f
bid_line11182,,auction_db.bid3172,auction_db.lot_unknown,150,f
bid_line11184,,auction_db.bid3174,auction_db.lot_unknown,30,f
bid_line11185,,auction_db.bid3174,auction_db.lot_unknown,25,f
bid_line11186,,auction_db.bid3174,auction_db.lot_unknown,75,f
bid_line11187,,auction_db.bid3174,auction_db.lot_unknown,50,f
bid_line11188,,auction_db.bid3174,auction_db.lot_unknown,30,f
bid_line11189,,auction_db.bid3174,auction_db.lot_unknown,30,f
bid_line11190,,auction_db.bid3174,auction_db.lot_unknown,30,f
bid_line11191,,auction_db.bid3174,auction_db.lot_unknown,30,f
bid_line11192,,auction_db.bid3174,auction_db.lot_unknown,30,f
bid_line11193,,auction_db.bid3174,auction_db.lot_unknown,30,f
bid_line11194,,auction_db.bid3174,auction_db.lot_unknown,30,f
bid_line11239,,auction_db.bid3182,auction_db.lot_unknown,2000,f
bid_line11240,,auction_db.bid3182,auction_db.lot_unknown,900,f
bid_line11241,,auction_db.bid3182,auction_db.lot_unknown,290,f
bid_line11242,,auction_db.bid3182,auction_db.lot_unknown,1500,f
bid_line11243,,auction_db.bid3182,auction_db.lot_unknown,500,f
bid_line11244,,auction_db.bid3182,auction_db.lot_unknown,500,f
bid_line11250,,auction_db.bid3184,auction_db.lot_unknown,180,f
bid_line11251,,auction_db.bid3184,auction_db.lot_unknown,15,f
bid_line11252,,auction_db.bid3184,auction_db.lot_unknown,80,f
bid_line11253,,auction_db.bid3185,auction_db.lot_unknown,,t
bid_line11258,,auction_db.bid3190,auction_db.lot_unknown,85,f
bid_line11266,,auction_db.bid3192,auction_db.lot_unknown,,t
bid_line11267,,auction_db.bid3192,auction_db.lot_unknown,,t
bid_line11268,,auction_db.bid3192,auction_db.lot_unknown,,t
bid_line11269,,auction_db.bid3192,auction_db.lot_unknown,,t
bid_line11279,,auction_db.bid3196,auction_db.lot_unknown,175,f
bid_line11280,,auction_db.bid3196,auction_db.lot_unknown,175,f
bid_line11281,,auction_db.bid3197,auction_db.lot_unknown,100,f
bid_line11282,,auction_db.bid3197,auction_db.lot_unknown,30,f
bid_line11283,,auction_db.bid3197,auction_db.lot_unknown,25,f
bid_line11294,,auction_db.bid3203,auction_db.lot_unknown,500,f
bid_line11296,,auction_db.bid3203,auction_db.lot_unknown,1500,f
bid_line11297,,auction_db.bid3203,auction_db.lot_unknown,500,f
bid_line11298,,auction_db.bid3203,auction_db.lot_unknown,100,f
bid_line11299,,auction_db.bid3203,auction_db.lot_unknown,200,f
bid_line11300,,auction_db.bid3203,auction_db.lot_unknown,75,f
bid_line11301,,auction_db.bid3203,auction_db.lot_unknown,150,f
bid_line11302,,auction_db.bid3203,auction_db.lot_unknown,150,f
bid_line11303,,auction_db.bid3203,auction_db.lot_unknown,150,f
bid_line11304,,auction_db.bid3203,auction_db.lot_unknown,150,f
bid_line11305,,auction_db.bid3203,auction_db.lot_unknown,30,f
bid_line11306,,auction_db.bid3204,auction_db.lot_unknown,,t
bid_line11307,,auction_db.bid3205,auction_db.lot_unknown,,t
bid_line11308,,auction_db.bid3205,auction_db.lot_unknown,,t
bid_line11309,,auction_db.bid3205,auction_db.lot_unknown,,t
bid_line11310,,auction_db.bid3205,auction_db.lot_unknown,,t
bid_line11311,,auction_db.bid3205,auction_db.lot_unknown,,t
bid_line11210,,auction_db.bid3177,auction_db.lot_unknown,,t
bid_line11254,,auction_db.bid3186,auction_db.lot_unknown,420,f
bid_line11255,,auction_db.bid3186,auction_db.lot_unknown,120,f
bid_line11259,,auction_db.bid3191,auction_db.lot_unknown,1000,f
bid_line11277,,auction_db.bid3194,auction_db.lot_unknown,100,f
bid_line11286,,auction_db.bid3199,auction_db.lot_unknown,300,f
bid_line11290,,auction_db.bid3201,auction_db.lot_unknown,80,f
bid_line11291,,auction_db.bid3202,auction_db.lot_unknown,400,f
bid_line11292,,auction_db.bid3202,auction_db.lot_unknown,400,f
bid_line11293,,auction_db.bid3202,auction_db.lot_unknown,,t
bid_line11317,,auction_db.bid3206,auction_db.lot_unknown,,t
bid_line11318,,auction_db.bid3206,auction_db.lot_unknown,,t
bid_line11319,,auction_db.bid3206,auction_db.lot_unknown,,t
bid_line11320,,auction_db.bid3206,auction_db.lot_unknown,,t
bid_line11321,,auction_db.bid3206,auction_db.lot_unknown,,t
bid_line11322,,auction_db.bid3206,auction_db.lot_unknown,,t
bid_line11323,,auction_db.bid3206,auction_db.lot_unknown,,t
bid_line11324,,auction_db.bid3206,auction_db.lot_unknown,,t
bid_line11325,,auction_db.bid3206,auction_db.lot_unknown,,t
bid_line11326,,auction_db.bid3206,auction_db.lot_unknown,,t
bid_line11327,,auction_db.bid3206,auction_db.lot_unknown,,t
bid_line11328,,auction_db.bid3206,auction_db.lot_unknown,,t
bid_line11329,,auction_db.bid3206,auction_db.lot_unknown,,t
bid_line11330,,auction_db.bid3206,auction_db.lot_unknown,,t
bid_line11331,,auction_db.bid3206,auction_db.lot_unknown,,t
bid_line11340,,auction_db.bid3210,auction_db.lot_unknown,300,f
bid_line11341,,auction_db.bid3210,auction_db.lot_unknown,460,f
bid_line11342,,auction_db.bid3211,auction_db.lot_unknown,,t
bid_line11347,,auction_db.bid3215,auction_db.lot_unknown,,t
bid_line11220,,auction_db.bid3180,auction_db.lot_unknown,700,f
bid_line11221,,auction_db.bid3180,auction_db.lot_unknown,400,f
bid_line11222,,auction_db.bid3180,auction_db.lot_unknown,,t
bid_line11223,,auction_db.bid3180,auction_db.lot_unknown,,t
bid_line11224,,auction_db.bid3180,auction_db.lot_unknown,,t
bid_line11225,,auction_db.bid3180,auction_db.lot_unknown,,t
bid_line11226,,auction_db.bid3180,auction_db.lot_unknown,200,f
bid_line11227,,auction_db.bid3180,auction_db.lot_unknown,,t
bid_line11228,,auction_db.bid3180,auction_db.lot_unknown,,t
bid_line11229,,auction_db.bid3180,auction_db.lot_unknown,,t
bid_line11230,,auction_db.bid3180,auction_db.lot_unknown,,t
bid_line11231,,auction_db.bid3181,auction_db.lot_unknown,40,f
bid_line11232,,auction_db.bid3181,auction_db.lot_unknown,10,f
bid_line11233,,auction_db.bid3181,auction_db.lot_unknown,10,f
bid_line11234,,auction_db.bid3181,auction_db.lot_unknown,10,f
bid_line11235,,auction_db.bid3181,auction_db.lot_unknown,8,f
bid_line11236,,auction_db.bid3181,auction_db.lot_unknown,20,f
bid_line11237,,auction_db.bid3181,auction_db.lot_unknown,8,f
bid_line11238,,auction_db.bid3181,auction_db.lot_unknown,15,f
bid_line11245,,auction_db.bid3183,auction_db.lot_unknown,350,f
bid_line11246,,auction_db.bid3183,auction_db.lot_unknown,420,f
bid_line11247,,auction_db.bid3183,auction_db.lot_unknown,,t
bid_line11248,,auction_db.bid3183,auction_db.lot_unknown,50,f
bid_line11249,,auction_db.bid3183,auction_db.lot_unknown,,t
bid_line11256,,auction_db.bid3187,auction_db.lot_unknown,75,f
bid_line11257,,auction_db.bid3188,auction_db.lot_unknown,390,f
bid_line11260,,auction_db.bid3189,auction_db.lot_unknown,80,f
bid_line11261,,auction_db.bid3189,auction_db.lot_unknown,15,f
bid_line11262,,auction_db.bid3189,auction_db.lot_unknown,30,f
bid_line11263,,auction_db.bid3189,auction_db.lot_unknown,35,f
bid_line11264,,auction_db.bid3189,auction_db.lot_unknown,80,f
bid_line11265,,auction_db.bid3189,auction_db.lot_unknown,,t
bid_line11270,,auction_db.bid3193,auction_db.lot_unknown,,t
bid_line11271,,auction_db.bid3193,auction_db.lot_unknown,,t
bid_line11272,,auction_db.bid3193,auction_db.lot_unknown,,t
bid_line11273,,auction_db.bid3193,auction_db.lot_unknown,,t
bid_line11274,,auction_db.bid3193,auction_db.lot_unknown,,t
bid_line11275,,auction_db.bid3193,auction_db.lot_unknown,,t
bid_line11276,,auction_db.bid3193,auction_db.lot_unknown,,t
bid_line11278,,auction_db.bid3195,auction_db.lot_unknown,35,f
bid_line11284,,auction_db.bid3198,auction_db.lot_unknown,85,f
bid_line11285,,auction_db.bid3198,auction_db.lot_unknown,80,f
bid_line11287,,auction_db.bid3200,auction_db.lot_unknown,,t
bid_line11288,,auction_db.bid3200,auction_db.lot_unknown,,t
bid_line11289,,auction_db.bid3200,auction_db.lot_unknown,,t
bid_line11338,,auction_db.bid3208,auction_db.lot_unknown,500,f
bid_line11343,,auction_db.bid3212,auction_db.lot_unknown,,t
bid_line11344,,auction_db.bid3212,auction_db.lot_unknown,,t
bid_line11346,,auction_db.bid3214,auction_db.lot_unknown,350,f
bid_line11348,,auction_db.bid3216,auction_db.lot_unknown,,t
bid_line11349,,auction_db.bid3216,auction_db.lot_unknown,,t
bid_line11350,,auction_db.bid3216,auction_db.lot_unknown,,t
bid_line11351,,auction_db.bid3216,auction_db.lot_unknown,,t
bid_line11352,,auction_db.bid3216,auction_db.lot_unknown,,t
bid_line11353,,auction_db.bid3216,auction_db.lot_unknown,,t
bid_line11354,,auction_db.bid3216,auction_db.lot_unknown,,t
bid_line11355,,auction_db.bid3216,auction_db.lot_unknown,,t
bid_line11356,,auction_db.bid3216,auction_db.lot_unknown,,t
bid_line11357,,auction_db.bid3216,auction_db.lot_unknown,,t
bid_line11312,,auction_db.bid3205,auction_db.lot_unknown,,t
bid_line28468,,auction_db.bid7297,auction_db.lot_unknown,,t
