"id","factor_id:id","item_id:id"
2014,"F175","item_sap"
2015,"F176","item_sap"
2016,"F177","item_sap"
2017,"F178","item_sap"
2018,"F179","item_sap"
2019,"F180","item_sap"
2020,"F181","item_sap"
2021,"F182","item_sap"
2022,"F183","item_sap"
2023,"F184","item_sap"
2024,"F185","item_sap"
2025,"F186","item_sap"
2026,"F187","item_sap"
2027,"F188","item_sap"
2028,"F189","item_sap"
2029,"F190","item_sap"
2030,"F191","item_sap"
2031,"F192","item_sap"
2032,"F193","item_sap"
2033,"F194","item_sap"
2034,"F195","item_sap"
2035,"F196","item_sap"
2036,"F197","item_sap"
2037,"F198","item_sap"
2038,"F199","item_sap"
2039,"F200","item_sap"
2040,"F201","item_sap"
2041,"F202","item_sap"
2042,"F203","item_sap"
2043,"F204","item_sap"
2044,"F205","item_sap"
2045,"F206","item_sap"
2046,"F207","item_sap"
2047,"F208","item_sap"
2048,"F209","item_sap"
2049,"F210","item_sap"
2050,"F211","item_sap"
2051,"F212","item_sap"
2052,"F213","item_sap"
2053,"F214","item_sap"
2054,"F215","item_sap"
2055,"F216","item_sap"
2056,"F217","item_sap"
2057,"F218","item_sap"
2058,"F219","item_sap"
2059,"F220","item_sap"
2060,"F221","item_sap"
2061,"F222","item_sap"
2062,"F223","item_sap"
2063,"F224","item_sap"
2064,"F225","item_sap"
2065,"F226","item_sap"
2066,"F227","item_sap"
2067,"F228","item_sap"
2068,"F229","item_sap"
2069,"F230","item_sap"
2070,"F231","item_sap"
2071,"F232","item_sap"
2072,"F233","item_sap"
2073,"F234","item_sap"
2074,"F235","item_sap"
2075,"F236","item_sap"
2076,"F237","item_sap"
2077,"F238","item_sap"
2078,"F239","item_sap"
2079,"F240","item_sap"
2080,"F241","item_sap"
2081,"F242","item_sap"
2082,"F243","item_sap"
2083,"F244","item_sap"
2084,"F245","item_sap"
2085,"F246","item_sap"
2086,"F247","item_sap"
2087,"F248","item_sap"
2088,"F249","item_sap"
2089,"F250","item_sap"
2090,"F251","item_sap"
2091,"F252","item_sap"
2092,"F253","item_sap"
2093,"F254","item_sap"
2094,"F255","item_sap"
2095,"F256","item_sap"
2096,"F257","item_sap"
2097,"F258","item_sap"
2098,"F259","item_sap"
2099,"F260","item_sap"
2100,"F261","item_sap"
2101,"F262","item_sap"
2102,"F263","item_sap"
2103,"F264","item_sap"
2104,"F265","item_sap"
2105,"F266","item_sap"
2106,"F267","item_sap"
2107,"F268","item_sap"
2108,"F269","item_sap"
2109,"F270","item_sap"
2110,"F271","item_sap"
2111,"F273","item_sap"
2112,"F274","item_sap"
2113,"F275","item_sap"
2114,"F276","item_sap"
2115,"F277","item_sap"
2116,"F278","item_sap"
2117,"F279","item_sap"
2118,"F280","item_sap"
2119,"F281","item_sap"
2120,"F282","item_sap"
2121,"F283","item_sap"
2122,"F284","item_sap"
2123,"F285","item_sap"
2124,"F286","item_sap"
2125,"F287","item_sap"
2126,"F288","item_sap"
2127,"F289","item_sap"
2128,"F290","item_sap"
2129,"F291","item_sap"
2130,"F292","item_sap"
2131,"F293","item_sap"
2132,"F294","item_sap"
2133,"F295","item_sap"
2134,"F296","item_sap"
2135,"F297","item_sap"
2136,"F298","item_sap"
2137,"F299","item_sap"
2138,"F300","item_sap"
2139,"F301","item_sap"
2140,"F302","item_sap"
2141,"F303","item_sap"
2142,"F304","item_sap"
2143,"F305","item_sap"
2144,"F306","item_sap"
2145,"F307","item_sap"
2146,"F308","item_sap"
2147,"F309","item_sap"
2148,"F310","item_sap"
2149,"F311","item_sap"
2150,"F312","item_sap"
2151,"F313","item_sap"
2152,"F314","item_sap"
2153,"F315","item_sap"
2154,"F316","item_sap"
2155,"F317","item_sap"
2156,"F318","item_sap"
2157,"F319","item_sap"
2158,"F320","item_sap"
2159,"F321","item_sap"
2160,"F322","item_sap"
2161,"F323","item_sap"
2162,"F324","item_sap"
2163,"F330","item_sap"
2164,"F332","item_sap"
2165,"F333","item_sap"
2166,"F334","item_sap"
2167,"F335","item_sap"
2168,"F336","item_sap"
2169,"F337","item_sap"
2170,"F338","item_sap"
2171,"F339","item_sap"
2172,"F340","item_sap"
2173,"F341","item_sap"
2174,"F342","item_sap"
2175,"F343","item_sap"
2176,"F344","item_sap"
2177,"F345","item_sap"
2178,"F346","item_sap"
2179,"F347","item_sap"
2180,"F348","item_sap"
2181,"F349","item_sap"
2182,"F350","item_sap"
2183,"F351","item_sap"
2184,"F352","item_sap"
2185,"F353","item_sap"
2186,"F354","item_sap"
2187,"F355","item_sap"
2188,"F356","item_sap"
2189,"F357","item_sap"
2190,"F358","item_sap"
2191,"F359","item_sap"
2192,"F360","item_sap"
2193,"F361","item_sap"
2194,"F362","item_sap"
2195,"F363","item_sap"
2196,"F364","item_sap"
2197,"F365","item_sap"
2198,"F366","item_sap"
2199,"F367","item_sap"
2200,"F368","item_sap"
2201,"F369","item_sap"
2202,"F370","item_sap"
2203,"F371","item_sap"
2204,"F372","item_sap"
2205,"F373","item_sap"
2206,"F374","item_sap"
2207,"F375","item_sap"
2208,"F376","item_sap"
2209,"F377","item_sap"
2210,"F378","item_sap"
2211,"F379","item_sap"
2212,"F380","item_sap"
2213,"F381","item_sap"
2214,"F382","item_sap"
2215,"F383","item_sap"
2216,"F384","item_sap"
2217,"F385","item_sap"
2218,"F386","item_sap"
2219,"F387","item_sap"
2220,"F388","item_sap"
2221,"F389","item_sap"
2222,"F390","item_sap"
2223,"F391","item_sap"
2224,"F392","item_sap"
2225,"F393","item_sap"
2226,"F394","item_sap"
2227,"F395","item_sap"
2228,"F396","item_sap"
2229,"F397","item_sap"
2230,"F398","item_sap"
2231,"F399","item_sap"
2232,"F400","item_sap"
2233,"F401","item_sap"
2234,"F402","item_sap"
2235,"F403","item_sap"
2236,"F404","item_sap"
2237,"F405","item_sap"
2238,"F406","item_sap"
2239,"F407","item_sap"
2240,"F408","item_sap"
2241,"F409","item_sap"
2242,"F410","item_sap"
2243,"F411","item_sap"
2244,"F413","item_sap"
2245,"F414","item_sap"
2246,"F415","item_sap"
2247,"F416","item_sap"
2248,"F417","item_sap"
2249,"F418","item_sap"
2250,"F419","item_sap"
2251,"F420","item_sap"
2252,"F421","item_sap"
2253,"F422","item_sap"
2254,"F423","item_sap"
2255,"F424","item_sap"
2256,"F425","item_sap"
2257,"F426","item_sap"
2258,"F427","item_sap"
2259,"F428","item_sap"
2260,"F430","item_sap"
2261,"F431","item_sap"
2262,"F432","item_sap"
2263,"F433","item_sap"
2264,"F433b","item_sap"
2265,"F434","item_sap"
2266,"F435","item_sap"
2267,"F443","item_sap"
2268,"F444","item_sap"
2269,"F445","item_sap"
2270,"F446","item_sap"
2271,"F447","item_sap"
2272,"F448","item_sap"
2273,"F449","item_sap"
2274,"F450","item_sap"
2275,"F451","item_sap"
2276,"F452","item_sap"
2277,"F453","item_sap"
2278,"F454","item_sap"
2279,"F455","item_sap"
2280,"F456","item_sap"
2281,"F457","item_sap"
2282,"F458","item_sap"
2283,"F459","item_sap"
2284,"F460","item_sap"
2285,"F461","item_sap"
2286,"F462","item_sap"
2287,"F463","item_sap"
2288,"F464","item_sap"
2289,"F465","item_sap"
2290,"F466","item_sap"
2291,"F467","item_sap"
2292,"F468","item_sap"
2293,"F469","item_sap"
2294,"F470","item_sap"
2295,"F471","item_sap"
2296,"F472","item_sap"
2297,"F473","item_sap"
2298,"F474","item_sap"
2299,"F475","item_sap"
2300,"F476","item_sap"
2301,"F477","item_sap"
2302,"F478","item_sap"
2303,"F479","item_sap"
2304,"F482","item_sap"
2305,"F483","item_sap"
2306,"F484","item_sap"
2307,"F485","item_sap"
2308,"F486","item_sap"
2309,"F487","item_sap"
2310,"F488","item_sap"
2311,"F489","item_sap"
2312,"F490","item_sap"
2313,"F491","item_sap"
2314,"F492","item_sap"
2315,"F493","item_sap"
2316,"F494","item_sap"
2317,"F495","item_sap"
2318,"F496","item_sap"
2319,"F497","item_sap"
2320,"F497_1","item_sap"
2321,"F498","item_sap"
2322,"F499","item_sap"
2323,"F500","item_sap"
2324,"F501","item_sap"
2325,"F502","item_sap"
2326,"F503","item_sap"
2327,"F505","item_sap"
2328,"F507","item_sap"
2329,"F508","item_sap"
2330,"F509","item_sap"
2331,"F510","item_sap"
2332,"F511","item_sap"
2333,"F512","item_sap"
2334,"F513","item_sap"
2335,"F514","item_sap"
2336,"F515","item_sap"
2337,"F516","item_sap"
2338,"F518","item_sap"
2339,"F519","item_sap"
2340,"F520","item_sap"
2341,"F521","item_sap"
2342,"F522","item_sap"
2343,"F523","item_sap"
2344,"F524","item_sap"
2345,"F525","item_sap"
2346,"F526","item_sap"
2347,"F527","item_sap"
2348,"F528","item_sap"
2349,"F529","item_sap"
2350,"F530","item_sap"
2351,"F531","item_sap"
2352,"F532","item_sap"
2353,"F533","item_sap"
2354,"F534","item_sap"
2355,"F535","item_sap"
2356,"F536","item_sap"
2357,"F537","item_sap"
2358,"F538","item_sap"
2359,"F539","item_sap"
2360,"F541","item_sap"
2361,"F542","item_sap"
2362,"F543","item_sap"
2363,"F544","item_sap"
2364,"F545","item_sap"
2365,"F546","item_sap"
2366,"F547","item_sap"
2367,"F548","item_sap"
2368,"F549","item_sap"
2369,"F550","item_sap"
2370,"F551","item_sap"
2371,"F552","item_sap"
2372,"F553","item_sap"
2373,"F554","item_sap"
2374,"F555","item_sap"
2375,"F556","item_sap"
2376,"F557","item_sap"
2377,"F558","item_sap"
2378,"F559","item_sap"
2379,"F560","item_sap"
2380,"F561","item_sap"
2381,"F562","item_sap"
2382,"F563","item_sap"
2383,"F564","item_sap"
2384,"F565","item_sap"
2385,"F566","item_sap"
2386,"F567","item_sap"
2387,"F568","item_sap"
2388,"F569","item_sap"
2389,"F570","item_sap"
2390,"F571","item_sap"
2391,"F572","item_sap"
2392,"F573","item_sap"
2393,"F574","item_sap"
2394,"F575","item_sap"
2395,"F576","item_sap"
2396,"F577","item_sap"
2397,"F578","item_sap"
2398,"F579","item_sap"
2399,"F580","item_sap"
2400,"F581","item_sap"
2401,"F582","item_sap"
2402,"F583","item_sap"
2403,"F584","item_sap"
2404,"F585","item_sap"
2405,"F586","item_sap"
2406,"F587","item_sap"
2407,"F588","item_sap"
2408,"F589","item_sap"
2409,"F590","item_sap"
2410,"F591","item_sap"
2411,"F592","item_sap"
2412,"F593","item_sap"
2413,"F595","item_sap"
2414,"F596","item_sap"
2415,"F597","item_sap"
2416,"F598","item_sap"
2417,"F599","item_sap"
2418,"F600","item_sap"
2419,"F601","item_sap"
2420,"F602","item_sap"
2421,"F603","item_sap"
2422,"F604","item_sap"
2423,"F605","item_sap"
2424,"F606","item_sap"
2425,"F607","item_sap"
2426,"F608","item_sap"
2427,"F609","item_sap"
2428,"F610","item_sap"
2429,"F611","item_sap"
2430,"F612","item_sap"
2431,"F613","item_sap"
2432,"F614","item_sap"
2433,"F615","item_sap"
2434,"F616","item_sap"
2435,"F617","item_sap"
2436,"F618","item_sap"
2437,"F619","item_sap"
2438,"F620","item_sap"
2439,"F621","item_sap"
2440,"F622","item_sap"
2441,"F623","item_sap"
2442,"F624","item_sap"
2443,"F625","item_sap"
2444,"F626","item_sap"
2445,"F627","item_sap"
2446,"F628","item_sap"
2447,"F629","item_sap"
2448,"F630","item_sap"
2449,"F631","item_sap"
2450,"F632","item_sap"
2451,"F633","item_sap"
2452,"F634","item_sap"
2453,"F635","item_sap"
2454,"F636","item_sap"
2455,"F637","item_sap"
2456,"F638","item_sap"
2457,"F639","item_sap"
2458,"F640","item_sap"
2459,"F641","item_sap"
2460,"F642","item_sap"
2461,"F643","item_sap"
2462,"F644","item_sap"
2463,"F645","item_sap"
2464,"F646","item_sap"
2465,"F647","item_sap"
2466,"F648","item_sap"
2467,"F649","item_sap"
2468,"F650","item_sap"
2469,"F652","item_sap"
2470,"F653","item_sap"
2471,"F654","item_sap"
2472,"F655","item_sap"
2473,"F656","item_sap"
2474,"F657","item_sap"
2475,"F658","item_sap"
2476,"F659","item_sap"
2477,"F660","item_sap"
2478,"F661","item_sap"
2479,"F662","item_sap"
2480,"F663","item_sap"
2481,"F664","item_sap"
2482,"F666","item_sap"
2483,"F667","item_sap"
2484,"F668","item_sap"
2485,"F669","item_sap"
2486,"F670","item_sap"
2487,"F671","item_sap"
2488,"F672","item_sap"
2489,"F673","item_sap"
2490,"F675","item_sap"
2491,"F676","item_sap"
2492,"F677","item_sap"
2493,"F678","item_sap"
2494,"F679","item_sap"
2495,"F680","item_sap"
2496,"F681","item_sap"
2497,"F682","item_sap"
2498,"F683","item_sap"
2499,"F684","item_sap"
2500,"F685","item_sap"
2501,"F686","item_sap"
2502,"F687","item_sap"
2503,"F688","item_sap"
2504,"F689","item_sap"
2505,"F690","item_sap"
2506,"F691","item_sap"
2507,"F692","item_sap"
2508,"F693","item_sap"
2509,"F694","item_sap"
2510,"F695","item_sap"
2511,"F696","item_sap"
2512,"F697","item_sap"
2513,"F698","item_sap"
2514,"F699","item_sap"
2515,"F700","item_sap"
2516,"F701","item_sap"
2517,"F702","item_sap"
2518,"F703","item_sap"
2519,"F704","item_sap"
2520,"F705","item_sap"
2521,"F706","item_sap"
2522,"F707","item_sap"
2523,"F708","item_sap"
2524,"F709","item_sap"
2525,"F710","item_sap"
2526,"F711","item_sap"
2527,"F712","item_sap"
2528,"F713","item_sap"
2529,"F714","item_sap"
2530,"F715","item_sap"
2531,"F716","item_sap"
2532,"F717","item_sap"
2533,"F718","item_sap"
2534,"F719","item_sap"
2535,"F720","item_sap"
2536,"F721","item_sap"
2537,"F722","item_sap"
2538,"F723","item_sap"
2539,"F724","item_sap"
2540,"F725","item_sap"
2541,"F726","item_sap"
2542,"F727","item_sap"
2543,"F728","item_sap"
2544,"F729","item_sap"
2545,"F730","item_sap"
2546,"F731","item_sap"
2547,"F732","item_sap"
2548,"F733","item_sap"
2549,"F734","item_sap"
2550,"F735","item_sap"
2551,"F736","item_sap"
2552,"F737","item_sap"
2553,"F739","item_sap"
2554,"F741","item_sap"
2555,"F742","item_sap"
2556,"F743","item_sap"
2557,"F744","item_sap"
2558,"F745","item_sap"
2559,"F746","item_sap"
2560,"F747","item_sap"
2561,"F748","item_sap"
2562,"F749","item_sap"
2563,"F750","item_sap"
2564,"F751","item_sap"
2565,"F752","item_sap"
2566,"F753","item_sap"
2567,"F754","item_sap"
2568,"F755","item_sap"
2569,"F756","item_sap"
2570,"F757","item_sap"
2571,"F758","item_sap"
2572,"F759","item_sap"
2573,"F760","item_sap"
2574,"F761","item_sap"
2575,"F762","item_sap"
2576,"F763","item_sap"
2577,"F764","item_sap"
2578,"F765","item_sap"
2579,"F766","item_sap"
2580,"F767","item_sap"
2581,"F768","item_sap"
2582,"F769","item_sap"
2583,"F770","item_sap"
2584,"F771","item_sap"
2585,"F772","item_sap"
2586,"F773","item_sap"
2587,"F774","item_sap"
2588,"F775","item_sap"
2589,"F776","item_sap"
2590,"F777","item_sap"
2591,"F778","item_sap"
2592,"F779","item_sap"
2593,"F780","item_sap"
2594,"F781","item_sap"
2595,"F782","item_sap"
2596,"F783","item_sap"
2597,"F784","item_sap"
2598,"F785","item_sap"
2599,"F786","item_sap"
2600,"F787","item_sap"
2601,"F788","item_sap"
2602,"F789","item_sap"
2603,"F790","item_sap"
2604,"F791","item_sap"
2605,"F792","item_sap"
2606,"F793","item_sap"
2607,"F794","item_sap"
2608,"F795","item_sap"
2609,"F796","item_sap"
2610,"F797","item_sap"
2611,"F798","item_sap"
2612,"F799","item_sap"
2613,"F800","item_sap"
2614,"F801","item_sap"
2615,"F802","item_sap"
2616,"F803","item_sap"
2617,"F804","item_sap"
2618,"F805","item_sap"
2619,"F806","item_sap"
2620,"F807","item_sap"
2621,"F808","item_sap"
2622,"F809","item_sap"
2623,"F810","item_sap"
2624,"F811","item_sap"
2625,"F812","item_sap"
2626,"F813","item_sap"
2627,"F814","item_sap"
2628,"F815","item_sap"
2629,"F816","item_sap"
2630,"F817","item_sap"
2631,"F818","item_sap"
2632,"F819","item_sap"
2633,"F820","item_sap"
2634,"F821","item_sap"
2635,"F822","item_sap"
2636,"F823","item_sap"
2637,"F824","item_sap"
2638,"F825","item_sap"
2639,"F826","item_sap"
2640,"F827","item_sap"
2641,"F828","item_sap"
2642,"F829","item_sap"
2643,"F830","item_sap"
2644,"F831","item_sap"
2645,"F832","item_sap"
2646,"F833","item_sap"
2647,"F834","item_sap"
2648,"F835","item_sap"
2649,"F836","item_sap"
2650,"F837","item_sap"
2651,"F838","item_sap"
2652,"F839","item_sap"
2653,"F840","item_sap"
2654,"F841","item_sap"
2655,"F842","item_sap"
2656,"F843","item_sap"
2657,"F844","item_sap"
2658,"F845","item_sap"
2659,"F846","item_sap"
2660,"F847","item_sap"
2661,"F848","item_sap"
2662,"F849","item_sap"
2663,"F850","item_sap"
2664,"F851","item_sap"
2665,"F852","item_sap"
2666,"F853","item_sap"
2667,"F854","item_sap"
2668,"F855","item_sap"
2669,"F856","item_sap"
2670,"F857","item_sap"
2671,"F858","item_sap"
2672,"F859","item_sap"
2673,"F860","item_sap"
2674,"F861","item_sap"
2675,"F862","item_sap"
2676,"F863","item_sap"
2677,"F864","item_sap"
2678,"F865","item_sap"
2679,"F866","item_sap"
2680,"F867","item_sap"
2681,"F868","item_sap"
2682,"F869","item_sap"
2683,"F896a","item_sap"
2684,"F870","item_sap"
2685,"F871","item_sap"
2686,"F872","item_sap"
2687,"F873","item_sap"
2688,"F874","item_sap"
2689,"F875","item_sap"
2690,"F876","item_sap"
2691,"F877","item_sap"
2692,"F878","item_sap"
2693,"F879","item_sap"
2694,"F880","item_sap"
2695,"F881","item_sap"
2696,"F882","item_sap"
2697,"F883","item_sap"
2698,"F884","item_sap"
2699,"F885","item_sap"
2700,"F886","item_sap"
2701,"F887","item_sap"
2702,"F888","item_sap"
2703,"F889","item_sap"
2704,"F890","item_sap"
2705,"F891","item_sap"
2706,"F892","item_sap"
2707,"F893","item_sap"
2708,"F894","item_sap"
2709,"F895","item_sap"
2710,"F896","item_sap"
2711,"F897","item_sap"
2712,"F898","item_sap"
2713,"F899","item_sap"
2714,"F900","item_sap"
2715,"F901","item_sap"
2716,"F902","item_sap"
2717,"F903","item_sap"
2718,"F904","item_sap"
2719,"F905","item_sap"
2720,"F906","item_sap"
2721,"F907","item_sap"
2722,"F908","item_sap"
2723,"F909","item_sap"
2724,"F910","item_sap"
2725,"F911","item_sap"
2726,"F912","item_sap"
2727,"F913","item_sap"
2728,"F914","item_sap"
2729,"F915","item_sap"
2730,"F916","item_sap"
2731,"F917","item_sap"
2732,"F918","item_sap"
2733,"F919","item_sap"
2734,"F920","item_sap"
2735,"F921","item_sap"
2736,"F922","item_sap"
2737,"F923","item_sap"
2738,"F924","item_sap"
2739,"F925","item_sap"
2740,"F926","item_sap"
2741,"F927","item_sap"
2742,"F928","item_sap"
2743,"F929_1","item_sap"
2744,"F929","item_sap"
2745,"F930","item_sap"
2746,"F931","item_sap"
2747,"F932","item_sap"
2748,"F933","item_sap"
2749,"F934","item_sap"
2750,"F935","item_sap"
2751,"F936","item_sap"
2752,"F937","item_sap"
2753,"F938","item_sap"
2754,"F939","item_sap"
2755,"F940","item_sap"
2756,"F941","item_sap"
2757,"F942","item_sap"
2758,"F1","item_dynamics"
2759,"F429","item_dynamics"
2760,"F2","item_dynamics"
2761,"F3","item_dynamics"
2762,"F4","item_dynamics"
2763,"F5","item_dynamics"
2764,"F6","item_dynamics"
2765,"F7","item_dynamics"
2766,"F8","item_dynamics"
2767,"F9","item_dynamics"
2768,"F10","item_dynamics"
2769,"F11","item_dynamics"
2770,"F12","item_dynamics"
2771,"F13","item_dynamics"
2772,"F14","item_dynamics"
2773,"F15","item_dynamics"
2774,"F16","item_dynamics"
2775,"F17","item_dynamics"
2776,"F18","item_dynamics"
2777,"F19","item_dynamics"
2778,"F20","item_dynamics"
2779,"F21","item_dynamics"
2780,"F22","item_dynamics"
2781,"F23","item_dynamics"
2782,"F24","item_dynamics"
2783,"F25","item_dynamics"
2784,"F26","item_dynamics"
2785,"F27","item_dynamics"
2786,"F28","item_dynamics"
2787,"F29","item_dynamics"
2788,"F30","item_dynamics"
2789,"F31","item_dynamics"
2790,"F32","item_dynamics"
2791,"F33","item_dynamics"
2792,"F34","item_dynamics"
2793,"F35","item_dynamics"
2794,"F36","item_dynamics"
2795,"F37","item_dynamics"
2796,"F38","item_dynamics"
2797,"F39","item_dynamics"
2798,"F40","item_dynamics"
2799,"F41","item_dynamics"
2800,"F42","item_dynamics"
2801,"F43","item_dynamics"
2802,"F44","item_dynamics"
2803,"F45","item_dynamics"
2804,"F46","item_dynamics"
2805,"F47","item_dynamics"
2806,"F48","item_dynamics"
2807,"F49","item_dynamics"
2808,"F50","item_dynamics"
2809,"F51","item_dynamics"
2810,"F52","item_dynamics"
2811,"F53","item_dynamics"
2812,"F54","item_dynamics"
2813,"F55","item_dynamics"
2814,"F56","item_dynamics"
2815,"F57","item_dynamics"
2816,"F58","item_dynamics"
2817,"F59","item_dynamics"
2818,"F60","item_dynamics"
2819,"F61","item_dynamics"
2820,"F62","item_dynamics"
2821,"F63","item_dynamics"
2822,"F64","item_dynamics"
2823,"F65","item_dynamics"
2824,"F66","item_dynamics"
2825,"F67","item_dynamics"
2826,"F68","item_dynamics"
2827,"F69","item_dynamics"
2828,"F70","item_dynamics"
2829,"F71","item_dynamics"
2830,"F72","item_dynamics"
2831,"F73","item_dynamics"
2832,"F74","item_dynamics"
2833,"F75","item_dynamics"
2834,"F76","item_dynamics"
2835,"F77","item_dynamics"
2836,"F78","item_dynamics"
2837,"F79","item_dynamics"
2838,"F80","item_dynamics"
2839,"F81","item_dynamics"
2840,"F82","item_dynamics"
2841,"F83","item_dynamics"
2842,"F84","item_dynamics"
2843,"F85","item_dynamics"
2844,"F86","item_dynamics"
2845,"F87","item_dynamics"
2846,"F88","item_dynamics"
2847,"F89","item_dynamics"
2848,"F90","item_dynamics"
2849,"F91","item_dynamics"
2850,"F92","item_dynamics"
2851,"F93","item_dynamics"
2852,"F94","item_dynamics"
2853,"F95","item_dynamics"
2854,"F96","item_dynamics"
2855,"F97","item_dynamics"
2856,"F98","item_dynamics"
2857,"F99","item_dynamics"
2858,"F100","item_dynamics"
2859,"F101","item_dynamics"
2860,"F102","item_dynamics"
2861,"F103","item_dynamics"
2862,"F104","item_dynamics"
2863,"F105","item_dynamics"
2864,"F106","item_dynamics"
2865,"F107","item_dynamics"
2866,"F108","item_dynamics"
2867,"F109","item_dynamics"
2868,"F110","item_dynamics"
2869,"F111","item_dynamics"
2870,"F112","item_dynamics"
2871,"F113","item_dynamics"
2872,"F114","item_dynamics"
2873,"F115","item_dynamics"
2874,"F116","item_dynamics"
2875,"F117","item_dynamics"
2876,"F118","item_dynamics"
2877,"F119","item_dynamics"
2878,"F120","item_dynamics"
2879,"F121","item_dynamics"
2880,"F122","item_dynamics"
2881,"F123","item_dynamics"
2882,"F124","item_dynamics"
2883,"F125","item_dynamics"
2884,"F126","item_dynamics"
2885,"F127","item_dynamics"
2886,"F128","item_dynamics"
2887,"F129","item_dynamics"
2888,"F130","item_dynamics"
2889,"F131","item_dynamics"
2890,"F132","item_dynamics"
2891,"F133","item_dynamics"
2892,"F134","item_dynamics"
2893,"F135","item_dynamics"
2894,"F136","item_dynamics"
2895,"F137","item_dynamics"
2896,"F138","item_dynamics"
2897,"F139","item_dynamics"
2898,"F140","item_dynamics"
2899,"F141","item_dynamics"
2900,"F142","item_dynamics"
2901,"F143","item_dynamics"
2902,"F144","item_dynamics"
2903,"F145","item_dynamics"
2904,"F146","item_dynamics"
2905,"F147","item_dynamics"
2906,"F148","item_dynamics"
2907,"F149","item_dynamics"
2908,"F150","item_dynamics"
2909,"F151","item_dynamics"
2910,"F152","item_dynamics"
2911,"F153","item_dynamics"
2912,"F154","item_dynamics"
2913,"F155","item_dynamics"
2914,"F156","item_dynamics"
2915,"F157","item_dynamics"
2916,"F158","item_dynamics"
2917,"F159","item_dynamics"
2918,"F160","item_dynamics"
2919,"F161","item_dynamics"
2920,"F162","item_dynamics"
2921,"F163","item_dynamics"
2922,"F164","item_dynamics"
2923,"F165","item_dynamics"
2924,"F166","item_dynamics"
2925,"F167","item_dynamics"
2926,"F168","item_dynamics"
2927,"F169","item_dynamics"
2928,"F170","item_dynamics"
2929,"F171","item_dynamics"
2930,"F172","item_dynamics"
2931,"F173","item_dynamics"
2932,"F174","item_dynamics"
2933,"F175","item_dynamics"
2934,"F176","item_dynamics"
2935,"F177","item_dynamics"
2936,"F178","item_dynamics"
2937,"F179","item_dynamics"
2938,"F180","item_dynamics"
2939,"F181","item_dynamics"
2940,"F182","item_dynamics"
2941,"F183","item_dynamics"
2942,"F184","item_dynamics"
2943,"F185","item_dynamics"
2944,"F186","item_dynamics"
2945,"F187","item_dynamics"
2946,"F188","item_dynamics"
2947,"F189","item_dynamics"
2948,"F190","item_dynamics"
2949,"F191","item_dynamics"
2950,"F192","item_dynamics"
2951,"F193","item_dynamics"
2952,"F194","item_dynamics"
2953,"F195","item_dynamics"
2954,"F196","item_dynamics"
2955,"F197","item_dynamics"
2956,"F198","item_dynamics"
2957,"F199","item_dynamics"
2958,"F200","item_dynamics"
2959,"F201","item_dynamics"
2960,"F202","item_dynamics"
2961,"F203","item_dynamics"
2962,"F204","item_dynamics"
2963,"F205","item_dynamics"
2964,"F206","item_dynamics"
2965,"F207","item_dynamics"
2966,"F208","item_dynamics"
2967,"F209","item_dynamics"
2968,"F210","item_dynamics"
2969,"F211","item_dynamics"
2970,"F212","item_dynamics"
2971,"F213","item_dynamics"
2972,"F214","item_dynamics"
2973,"F215","item_dynamics"
2974,"F216","item_dynamics"
2975,"F217","item_dynamics"
2976,"F218","item_dynamics"
2977,"F219","item_dynamics"
2978,"F220","item_dynamics"
2979,"F221","item_dynamics"
2980,"F222","item_dynamics"
2981,"F223","item_dynamics"
2982,"F224","item_dynamics"
2983,"F225","item_dynamics"
2984,"F226","item_dynamics"
2985,"F227","item_dynamics"
2986,"F228","item_dynamics"
2987,"F229","item_dynamics"
2988,"F230","item_dynamics"
2989,"F231","item_dynamics"
2990,"F232","item_dynamics"
2991,"F233","item_dynamics"
2992,"F234","item_dynamics"
2993,"F235","item_dynamics"
2994,"F236","item_dynamics"
2995,"F237","item_dynamics"
2996,"F238","item_dynamics"
2997,"F239","item_dynamics"
2998,"F240","item_dynamics"
2999,"F241","item_dynamics"
3000,"F242","item_dynamics"
3001,"F243","item_dynamics"
3002,"F244","item_dynamics"
3003,"F245","item_dynamics"
3004,"F246","item_dynamics"
3005,"F247","item_dynamics"
3006,"F248","item_dynamics"
3007,"F249","item_dynamics"
3008,"F250","item_dynamics"
3009,"F251","item_dynamics"
3010,"F252","item_dynamics"
3011,"F253","item_dynamics"
3012,"F254","item_dynamics"
3013,"F255","item_dynamics"
3014,"F256","item_dynamics"
3015,"F257","item_dynamics"
3016,"F258","item_dynamics"
3017,"F259","item_dynamics"
3018,"F260","item_dynamics"
3019,"F261","item_dynamics"
3020,"F262","item_dynamics"
3021,"F263","item_dynamics"
3022,"F264","item_dynamics"
3023,"F265","item_dynamics"
3024,"F266","item_dynamics"
3025,"F267","item_dynamics"
3026,"F268","item_dynamics"
3027,"F269","item_dynamics"
3028,"F270","item_dynamics"
3029,"F271","item_dynamics"
3030,"F273","item_dynamics"
3031,"F274","item_dynamics"
3032,"F275","item_dynamics"
3033,"F276","item_dynamics"
3034,"F277","item_dynamics"
3035,"F278","item_dynamics"
3036,"F279","item_dynamics"
3037,"F280","item_dynamics"
3038,"F281","item_dynamics"
3039,"F282","item_dynamics"
3040,"F283","item_dynamics"
3041,"F284","item_dynamics"
3042,"F285","item_dynamics"
3043,"F286","item_dynamics"
3044,"F287","item_dynamics"
