"id","item_id:id","factor_id:id","score_id:id","user_id:id"
1103,"item_openerp","F726","vote_excel","user_raymond"
1104,"item_openerp","F728","vote_excel","user_raymond"
1105,"item_openerp","F724","vote_excel","user_raymond"
1106,"item_openerp","F725","vote_excel","user_raymond"
1107,"item_openerp","F727","vote_na","user_raymond"
1108,"item_openerp","F719","vote_excel","user_raymond"
1109,"item_openerp","F718","vote_excel","user_raymond"
1110,"item_openerp","F722","vote_excel","user_raymond"
1111,"item_openerp","F721","vote_excel","user_raymond"
1112,"item_openerp","F720","vote_excel","user_raymond"
1113,"item_openerp","F716","vote_excel","user_raymond"
1114,"item_openerp","F712","vote_excel","user_raymond"
1115,"item_openerp","F715","vote_excel","user_raymond"
1116,"item_openerp","F714","vote_excel","user_raymond"
1117,"item_openerp","F713","vote_excel","user_raymond"
1118,"item_openerp","F99","vote_excel","user_raymond"
1119,"item_openerp","F98","vote_excel","user_raymond"
1120,"item_openerp","F101","vote_excel","user_raymond"
1121,"item_openerp","F103","vote_excel","user_raymond"
1122,"item_openerp","F102","vote_excel","user_raymond"
1123,"item_openerp","F75","vote_excel","user_raymond"
1124,"item_openerp","F77","vote_excel","user_raymond"
1125,"item_openerp","F78","vote_excel","user_raymond"
1126,"item_openerp","F76","vote_excel","user_raymond"
1127,"item_openerp","F91","vote_excel","user_raymond"
1128,"item_openerp","F92","vote_excel","user_raymond"
1129,"item_openerp","F93","vote_excel","user_raymond"
1130,"item_openerp","F95","vote_excel","user_raymond"
1131,"item_openerp","F96","vote_excel","user_raymond"
1132,"item_openerp","F94","vote_excel","user_raymond"
1133,"item_openerp","F82","vote_excel","user_raymond"
1134,"item_openerp","F80","vote_excel","user_raymond"
1135,"item_openerp","F83","vote_excel","user_raymond"
1136,"item_openerp","F81","vote_excel","user_raymond"
1137,"item_openerp","F87","vote_excel","user_raymond"
1138,"item_openerp","F85","vote_excel","user_raymond"
1139,"item_openerp","F89","vote_excel","user_raymond"
1140,"item_openerp","F86","vote_na","user_raymond"
1141,"item_openerp","F88","vote_excel","user_raymond"
1142,"item_openerp","F356","vote_excel","user_raymond"
1143,"item_openerp","F372","vote_excel","user_raymond"
1144,"item_openerp","F367","vote_excel","user_raymond"
1145,"item_openerp","F366","vote_excel","user_raymond"
1146,"item_openerp","F365","vote_excel","user_raymond"
1147,"item_openerp","F364","vote_excel","user_raymond"
1148,"item_openerp","F363","vote_excel","user_raymond"
1149,"item_openerp","F368","vote_excel","user_raymond"
1150,"item_openerp","F369","vote_excel","user_raymond"
1151,"item_openerp","F370","vote_excel","user_raymond"
1152,"item_openerp","F397","vote_excel","user_raymond"
1153,"item_openerp","F398","vote_excel","user_raymond"
1154,"item_openerp","F396","vote_excel","user_raymond"
1155,"item_openerp","F399","vote_excel","user_raymond"
1156,"item_openerp","F393","vote_excel","user_raymond"
1157,"item_openerp","F389","vote_excel","user_raymond"
1158,"item_openerp","F390","vote_excel","user_raymond"
1159,"item_openerp","F391","vote_na","user_raymond"
1160,"item_openerp","F392","vote_excel","user_raymond"
1161,"item_openerp","F385","vote_excel","user_raymond"
1162,"item_openerp","F386","vote_excel","user_raymond"
1163,"item_openerp","F387","vote_excel","user_raymond"
1164,"item_openerp","F388","vote_excel","user_raymond"
1165,"item_openerp","F381","vote_excel","user_raymond"
1166,"item_openerp","F380","vote_excel","user_raymond"
1167,"item_openerp","F382","vote_excel","user_raymond"
1168,"item_openerp","F383","vote_excel","user_raymond"
1169,"item_openerp","F377","vote_excel","user_raymond"
1170,"item_openerp","F378","vote_excel","user_raymond"
1171,"item_openerp","F376","vote_excel","user_raymond"
1172,"item_openerp","F375","vote_na","user_raymond"
1173,"item_openerp","F445","vote_excel","user_raymond"
1174,"item_openerp","F446","vote_excel","user_raymond"
1175,"item_openerp","F444","vote_excel","user_raymond"
1176,"item_openerp","F432","vote_excel","user_raymond"
1177,"item_openerp","F435","vote_excel","user_raymond"
1178,"item_openerp","F434","vote_excel","user_raymond"
1179,"item_openerp","F433b","vote_excel","user_raymond"
1180,"item_openerp","F433","vote_excel","user_raymond"
1181,"item_openerp","F449","vote_excel","user_raymond"
1182,"item_openerp","F448","vote_excel","user_raymond"
1183,"item_openerp","F450","vote_excel","user_raymond"
1184,"item_openerp","F344","vote_excel","user_raymond"
1185,"item_openerp","F342","vote_excel","user_raymond"
1186,"item_openerp","F343","vote_excel","user_raymond"
1187,"item_openerp","F345","vote_excel","user_raymond"
1188,"item_openerp","F340","vote_excel","user_raymond"
1189,"item_openerp","F339","vote_excel","user_raymond"
1190,"item_openerp","F338","vote_excel","user_raymond"
1191,"item_openerp","F334","vote_excel","user_raymond"
1192,"item_openerp","F336","vote_excel","user_raymond"
1193,"item_openerp","F335","vote_excel","user_raymond"
1194,"item_openerp","F351","vote_excel","user_raymond"
1195,"item_openerp","F353","vote_excel","user_raymond"
1196,"item_openerp","F352","vote_excel","user_raymond"
1197,"item_openerp","F347","vote_excel","user_raymond"
1198,"item_openerp","F348","vote_excel","user_raymond"
1199,"item_openerp","F349","vote_excel","user_raymond"
1200,"item_openerp","F360","vote_excel","user_raymond"
1201,"item_openerp","F359","vote_excel","user_raymond"
1202,"item_openerp","F358","vote_excel","user_raymond"
1203,"item_openerp","F361","vote_excel","user_raymond"
1204,"item_openerp","F808","vote_excel","user_raymond"
1205,"item_openerp","F807","vote_excel","user_raymond"
1206,"item_openerp","F806","vote_excel","user_raymond"
1207,"item_openerp","F805","vote_excel","user_raymond"
1208,"item_openerp","F804","vote_excel","user_raymond"
1209,"item_openerp","F803","vote_excel","user_raymond"
1210,"item_openerp","F802","vote_excel","user_raymond"
1211,"item_openerp","F809","vote_excel","user_raymond"
1212,"item_openerp","F422","vote_na","user_raymond"
1213,"item_openerp","F423","vote_excel","user_raymond"
1214,"item_openerp","F424","vote_excel","user_raymond"
1215,"item_openerp","F408","vote_excel","user_raymond"
1216,"item_openerp","F409","vote_excel","user_raymond"
1217,"item_openerp","F411","vote_na","user_raymond"
1218,"item_openerp","F410","vote_na","user_raymond"
1219,"item_openerp","F428","vote_excel","user_raymond"
1220,"item_openerp","F426","vote_excel","user_raymond"
1221,"item_openerp","F427","vote_excel","user_raymond"
1222,"item_openerp","F405","vote_excel","user_raymond"
1223,"item_openerp","F403","vote_excel","user_raymond"
1224,"item_openerp","F404","vote_excel","user_raymond"
1225,"item_openerp","F402","vote_excel","user_raymond"
1226,"item_openerp","F406","vote_na","user_raymond"
1227,"item_openerp","F557","vote_excel","user_raymond"
1228,"item_openerp","F558","vote_excel","user_raymond"
1229,"item_openerp","F559","vote_excel","user_raymond"
1230,"item_openerp","F547","vote_excel","user_raymond"
1231,"item_openerp","F550","vote_excel","user_raymond"
1232,"item_openerp","F549","vote_excel","user_raymond"
1233,"item_openerp","F548","vote_excel","user_raymond"
1234,"item_openerp","F563","vote_excel","user_raymond"
1235,"item_openerp","F561","vote_excel","user_raymond"
1236,"item_openerp","F562","vote_na","user_raymond"
1237,"item_openerp","F565","vote_na","user_raymond"
1238,"item_openerp","F564","vote_na","user_raymond"
1239,"item_openerp","F542","vote_excel","user_raymond"
1240,"item_openerp","F544","vote_excel","user_raymond"
1241,"item_openerp","F545","vote_excel","user_raymond"
1242,"item_openerp","F541","vote_excel","user_raymond"
1243,"item_openerp","F543","vote_excel","user_raymond"
1244,"item_openerp","F554","vote_excel","user_raymond"
1245,"item_openerp","F555","vote_excel","user_raymond"
1246,"item_openerp","F553","vote_excel","user_raymond"
1247,"item_openerp","F552","vote_excel","user_raymond"
1248,"item_openerp","F812","vote_excel","user_raymond"
1249,"item_openerp","F810","vote_excel","user_raymond"
1250,"item_openerp","F820","vote_excel","user_raymond"
1251,"item_openerp","F819","vote_excel","user_raymond"
1252,"item_openerp","F818","vote_excel","user_raymond"
1253,"item_openerp","F817","vote_na","user_raymond"
1254,"item_openerp","F816","vote_excel","user_raymond"
1255,"item_openerp","F815","vote_excel","user_raymond"
1256,"item_openerp","F814","vote_excel","user_raymond"
1257,"item_openerp","F821","vote_excel","user_raymond"
1258,"item_openerp","F813","vote_excel","user_raymond"
1259,"item_openerp","F811","vote_excel","user_raymond"
1260,"item_openerp","F829","vote_excel","user_raymond"
1261,"item_openerp","F828","vote_excel","user_raymond"
1262,"item_openerp","F827","vote_excel","user_raymond"
1263,"item_openerp","F826","vote_excel","user_raymond"
1264,"item_openerp","F825","vote_excel","user_raymond"
1265,"item_openerp","F823","vote_excel","user_raymond"
1266,"item_openerp","F822","vote_excel","user_raymond"
1267,"item_openerp","F832","vote_excel","user_raymond"
1268,"item_openerp","F831","vote_excel","user_raymond"
1269,"item_openerp","F830","vote_excel","user_raymond"
1270,"item_openerp","F824","vote_excel","user_raymond"
1271,"item_openerp","F766","vote_excel","user_raymond"
1272,"item_openerp","F763","vote_excel","user_raymond"
1273,"item_openerp","F760","vote_excel","user_raymond"
1274,"item_openerp","F761","vote_na","user_raymond"
1275,"item_openerp","F762","vote_excel","user_raymond"
1276,"item_openerp","F764","vote_na","user_raymond"
1277,"item_openerp","F765","vote_excel","user_raymond"
1278,"item_openerp","F772","vote_excel","user_raymond"
1279,"item_openerp","F771","vote_excel","user_raymond"
1280,"item_openerp","F770","vote_excel","user_raymond"
1281,"item_openerp","F769","vote_excel","user_raymond"
1282,"item_openerp","F768","vote_excel","user_raymond"
1283,"item_openerp","F767","vote_excel","user_raymond"
1284,"item_openerp","F773","vote_excel","user_raymond"
1285,"item_openerp","F781","vote_excel","user_raymond"
1286,"item_openerp","F780","vote_excel","user_raymond"
1287,"item_openerp","F779","vote_excel","user_raymond"
1288,"item_openerp","F778","vote_excel","user_raymond"
1289,"item_openerp","F777","vote_excel","user_raymond"
1290,"item_openerp","F776","vote_excel","user_raymond"
1291,"item_openerp","F775","vote_excel","user_raymond"
1292,"item_openerp","F774","vote_excel","user_raymond"
1293,"item_openerp","F786","vote_na","user_raymond"
1294,"item_openerp","F784","vote_na","user_raymond"
1295,"item_openerp","F783","vote_na","user_raymond"
1296,"item_openerp","F782","vote_na","user_raymond"
1297,"item_openerp","F785","vote_na","user_raymond"
1298,"item_openerp","F788","vote_excel","user_raymond"
1299,"item_openerp","F790","vote_excel","user_raymond"
1300,"item_openerp","F792","vote_excel","user_raymond"
1301,"item_openerp","F791","vote_excel","user_raymond"
1302,"item_openerp","F793","vote_excel","user_raymond"
1303,"item_openerp","F789","vote_excel","user_raymond"
1304,"item_openerp","F796","vote_na","user_raymond"
1305,"item_openerp","F801","vote_na","user_raymond"
1306,"item_openerp","F800","vote_excel","user_raymond"
1307,"item_openerp","F799","vote_excel","user_raymond"
1308,"item_openerp","F798","vote_na","user_raymond"
1309,"item_openerp","F797","vote_excel","user_raymond"
1310,"item_openerp","F795","vote_excel","user_raymond"
1311,"item_openerp","F417","vote_excel","user_raymond"
1312,"item_openerp","F419","vote_excel","user_raymond"
1313,"item_openerp","F418","vote_excel","user_raymond"
1314,"item_openerp","F749","vote_excel","user_raymond"
1315,"item_openerp","F751","vote_excel","user_raymond"
1316,"item_openerp","F752","vote_excel","user_raymond"
1317,"item_openerp","F748","vote_excel","user_raymond"
1318,"item_openerp","F750","vote_excel","user_raymond"
1319,"item_openerp","F610","vote_excel","user_raymond"
1320,"item_openerp","F608","vote_excel","user_raymond"
1321,"item_openerp","F609","vote_excel","user_raymond"
1322,"item_openerp","F604","vote_na","user_raymond"
1323,"item_openerp","F603","vote_excel","user_raymond"
1324,"item_openerp","F605","vote_excel","user_raymond"
1325,"item_openerp","F606","vote_excel","user_raymond"
1326,"item_openerp","F595","vote_excel","user_raymond"
1327,"item_openerp","F597","vote_excel","user_raymond"
1328,"item_openerp","F598","vote_excel","user_raymond"
1329,"item_openerp","F599","vote_excel","user_raymond"
1330,"item_openerp","F600","vote_excel","user_raymond"
1331,"item_openerp","F601","vote_excel","user_raymond"
1332,"item_openerp","F596","vote_excel","user_raymond"
1333,"item_openerp","F583","vote_excel","user_raymond"
1334,"item_openerp","F581","vote_excel","user_raymond"
1335,"item_openerp","F580","vote_excel","user_raymond"
1336,"item_openerp","F582","vote_excel","user_raymond"
1337,"item_openerp","F572","vote_excel","user_raymond"
1338,"item_openerp","F573","vote_excel","user_raymond"
1339,"item_openerp","F574","vote_excel","user_raymond"
1340,"item_openerp","F588","vote_excel","user_raymond"
1341,"item_openerp","F585","vote_excel","user_raymond"
1342,"item_openerp","F586","vote_excel","user_raymond"
1343,"item_openerp","F587","vote_excel","user_raymond"
1344,"item_openerp","F576","vote_excel","user_raymond"
1345,"item_openerp","F578","vote_excel","user_raymond"
1346,"item_openerp","F577","vote_excel","user_raymond"
1347,"item_openerp","F567","vote_excel","user_raymond"
1348,"item_openerp","F569","vote_excel","user_raymond"
1349,"item_openerp","F568","vote_excel","user_raymond"
1350,"item_openerp","F590","vote_excel","user_raymond"
1351,"item_openerp","F592","vote_excel","user_raymond"
1352,"item_openerp","F591","vote_excel","user_raymond"
1353,"item_openerp","F622","vote_excel","user_raymond"
1354,"item_openerp","F624","vote_excel","user_raymond"
1355,"item_openerp","F623","vote_excel","user_raymond"
1356,"item_openerp","F620","vote_excel","user_raymond"
1357,"item_openerp","F621","vote_excel","user_raymond"
1358,"item_openerp","F501","vote_excel","user_raymond"
1359,"item_openerp","F499","vote_excel","user_raymond"
1360,"item_openerp","F500","vote_excel","user_raymond"
1361,"item_openerp","F486","vote_excel","user_raymond"
1362,"item_openerp","F488","vote_excel","user_raymond"
1363,"item_openerp","F487","vote_excel","user_raymond"
1364,"item_openerp","F485","vote_excel","user_raymond"
1365,"item_openerp","F484","vote_excel","user_raymond"
1366,"item_openerp","F495","vote_excel","user_raymond"
1367,"item_openerp","F496","vote_excel","user_raymond"
1368,"item_openerp","F497","vote_na","user_raymond"
1369,"item_openerp","F497_1","vote_excel","user_raymond"
1370,"item_openerp","F494","vote_excel","user_raymond"
1371,"item_openerp","F490","vote_excel","user_raymond"
1372,"item_openerp","F491","vote_excel","user_raymond"
1373,"item_openerp","F492","vote_excel","user_raymond"
1374,"item_openerp","F613","vote_na","user_raymond"
1375,"item_openerp","F612","vote_na","user_raymond"
1376,"item_openerp","F618","vote_excel","user_raymond"
1377,"item_openerp","F617","vote_excel","user_raymond"
1378,"item_openerp","F616","vote_excel","user_raymond"
1379,"item_openerp","F614","vote_na","user_raymond"
1380,"item_openerp","F615","vote_na","user_raymond"
1381,"item_openerp","F753","vote_excel","user_raymond"
1382,"item_openerp","F754","vote_excel","user_raymond"
1383,"item_openerp","F466","vote_excel","user_raymond"
1384,"item_openerp","F465","vote_excel","user_raymond"
1385,"item_openerp","F463","vote_excel","user_raymond"
1386,"item_openerp","F464","vote_excel","user_raymond"
1387,"item_openerp","F467","vote_excel","user_raymond"
1388,"item_openerp","F479","vote_excel","user_raymond"
1389,"item_openerp","F477","vote_excel","user_raymond"
1390,"item_openerp","F478","vote_excel","user_raymond"
1391,"item_openerp","F787","vote_excel","user_raymond"
1392,"item_openerp","F472","vote_excel","user_raymond"
1393,"item_openerp","F471","vote_excel","user_raymond"
1394,"item_openerp","F470","vote_excel","user_raymond"
1395,"item_openerp","F469","vote_excel","user_raymond"
1396,"item_openerp","F473","vote_excel","user_raymond"
1397,"item_openerp","F474","vote_excel","user_raymond"
1398,"item_openerp","F475","vote_excel","user_raymond"
1399,"item_openerp","F625","vote_excel","user_raymond"
1400,"item_openerp","F456","vote_excel","user_raymond"
1401,"item_openerp","F455","vote_excel","user_raymond"
1402,"item_openerp","F454","vote_excel","user_raymond"
1403,"item_openerp","F460","vote_na","user_raymond"
1404,"item_openerp","F461","vote_na","user_raymond"
1405,"item_openerp","F458","vote_excel","user_raymond"
1406,"item_openerp","F459","vote_na","user_raymond"
1407,"item_openerp","F535","vote_excel","user_raymond"
1408,"item_openerp","F534","vote_excel","user_raymond"
1409,"item_openerp","F533","vote_excel","user_raymond"
1410,"item_openerp","F519","vote_excel","user_raymond"
1411,"item_openerp","F518","vote_excel","user_raymond"
1412,"item_openerp","F520","vote_excel","user_raymond"
1413,"item_openerp","F522","vote_excel","user_raymond"
1414,"item_openerp","F521","vote_na","user_raymond"
1415,"item_openerp","F524","vote_excel","user_raymond"
1416,"item_openerp","F523","vote_excel","user_raymond"
1417,"item_openerp","F538","vote_excel","user_raymond"
1418,"item_openerp","F537","vote_excel","user_raymond"
1419,"item_openerp","F526","vote_excel","user_raymond"
1420,"item_openerp","F530","vote_excel","user_raymond"
1421,"item_openerp","F528","vote_excel","user_raymond"
1422,"item_openerp","F529","vote_excel","user_raymond"
1423,"item_openerp","F527","vote_excel","user_raymond"
1424,"item_openerp","F512","vote_excel","user_raymond"
1425,"item_openerp","F511","vote_excel","user_raymond"
1426,"item_openerp","F513","vote_excel","user_raymond"
1427,"item_openerp","F510","vote_excel","user_raymond"
1428,"item_openerp","F514","vote_excel","user_raymond"
1429,"item_dynamics","F884","vote_na","user_raymond"
1430,"item_dynamics","F883","vote_na","user_raymond"
1431,"item_dynamics","F885","vote_na","user_raymond"
1432,"item_dynamics","F886","vote_na","user_raymond"
1433,"item_dynamics","F898","vote_na","user_raymond"
1434,"item_dynamics","F899","vote_excel","user_raymond"
1435,"item_dynamics","F900","vote_excel","user_raymond"
1436,"item_dynamics","F901","vote_excel","user_raymond"
1437,"item_dynamics","F902","vote_na","user_raymond"
1438,"item_dynamics","F903","vote_excel","user_raymond"
1439,"item_dynamics","F904","vote_excel","user_raymond"
1440,"item_dynamics","F895","vote_excel","user_raymond"
1441,"item_dynamics","F896","vote_excel","user_raymond"
1442,"item_dynamics","F897","vote_excel","user_raymond"
1443,"item_dynamics","F261","vote_excel","user_raymond"
1444,"item_dynamics","F262","vote_excel","user_raymond"
1445,"item_dynamics","F263","vote_excel","user_raymond"
1446,"item_dynamics","F265","vote_excel","user_raymond"
1447,"item_dynamics","F267","vote_na","user_raymond"
1448,"item_dynamics","F268","vote_na","user_raymond"
1449,"item_dynamics","F872","vote_excel","user_raymond"
1450,"item_dynamics","F871","vote_excel","user_raymond"
1451,"item_dynamics","F874","vote_excel","user_raymond"
1452,"item_dynamics","F873","vote_excel","user_raymond"
1453,"item_dynamics","F879","vote_excel","user_raymond"
1454,"item_dynamics","F881","vote_excel","user_raymond"
1455,"item_dynamics","F878","vote_na","user_raymond"
1456,"item_dynamics","F877","vote_na","user_raymond"
1457,"item_dynamics","F876","vote_excel","user_raymond"
1458,"item_dynamics","F880","vote_excel","user_raymond"
1459,"item_dynamics","F909","vote_excel","user_raymond"
1460,"item_dynamics","F908","vote_excel","user_raymond"
1461,"item_dynamics","F906","vote_excel","user_raymond"
1462,"item_dynamics","F907","vote_excel","user_raymond"
1463,"item_dynamics","F846","vote_excel","user_raymond"
1464,"item_dynamics","F845","vote_excel","user_raymond"
1465,"item_dynamics","F844","vote_excel","user_raymond"
1466,"item_dynamics","F848","vote_excel","user_raymond"
1467,"item_dynamics","F847","vote_excel","user_raymond"
1468,"item_dynamics","F843","vote_excel","user_raymond"
1469,"item_dynamics","F842","vote_na","user_raymond"
1470,"item_dynamics","F849","vote_na","user_raymond"
1471,"item_dynamics","F850","vote_na","user_raymond"
1472,"item_dynamics","F851","vote_na","user_raymond"
1473,"item_dynamics","F852","vote_na","user_raymond"
1474,"item_dynamics","F857","vote_na","user_raymond"
1475,"item_dynamics","F853","vote_excel","user_raymond"
1476,"item_dynamics","F855","vote_excel","user_raymond"
1477,"item_dynamics","F856","vote_na","user_raymond"
1478,"item_dynamics","F858","vote_excel","user_raymond"
1479,"item_dynamics","F854","vote_na","user_raymond"
1480,"item_dynamics","F859","vote_excel","user_raymond"
1481,"item_dynamics","F862","vote_excel","user_raymond"
1482,"item_dynamics","F861","vote_excel","user_raymond"
1483,"item_dynamics","F860","vote_excel","user_raymond"
1484,"item_dynamics","F867","vote_excel","user_raymond"
1485,"item_dynamics","F866","vote_excel","user_raymond"
1486,"item_dynamics","F865","vote_excel","user_raymond"
1487,"item_dynamics","F864","vote_excel","user_raymond"
1488,"item_dynamics","F869","vote_na","user_raymond"
1489,"item_dynamics","F868","vote_excel","user_raymond"
1490,"item_dynamics","F893","vote_excel","user_raymond"
1491,"item_dynamics","F888","vote_excel","user_raymond"
1492,"item_dynamics","F889","vote_excel","user_raymond"
1493,"item_dynamics","F890","vote_na","user_raymond"
1494,"item_dynamics","F891","vote_excel","user_raymond"
1495,"item_dynamics","F892","vote_excel","user_raymond"
1496,"item_dynamics","F708","vote_na","user_raymond"
1497,"item_dynamics","F706","vote_excel","user_raymond"
1498,"item_dynamics","F707","vote_excel","user_raymond"
1499,"item_dynamics","F709","vote_na","user_raymond"
1500,"item_dynamics","F639","vote_excel","user_raymond"
1501,"item_dynamics","F640","vote_excel","user_raymond"
1502,"item_dynamics","F643","vote_excel","user_raymond"
1503,"item_dynamics","F642","vote_excel","user_raymond"
1504,"item_dynamics","F641","vote_na","user_raymond"
1505,"item_dynamics","F654","vote_na","user_raymond"
1506,"item_dynamics","F656","vote_na","user_raymond"
1507,"item_dynamics","F655","vote_na","user_raymond"
1508,"item_dynamics","F653","vote_excel","user_raymond"
1509,"item_dynamics","F632","vote_excel","user_raymond"
1510,"item_dynamics","F633","vote_excel","user_raymond"
1511,"item_dynamics","F634","vote_tp","user_raymond"
1512,"item_dynamics","F635","vote_excel","user_raymond"
1513,"item_dynamics","F636","vote_excel","user_raymond"
1514,"item_dynamics","F637","vote_tp","user_raymond"
1515,"item_dynamics","F627","vote_na","user_raymond"
1516,"item_dynamics","F629","vote_na","user_raymond"
1517,"item_dynamics","F628","vote_excel","user_raymond"
1518,"item_dynamics","F630","vote_na","user_raymond"
1519,"item_dynamics","F649","vote_excel","user_raymond"
1520,"item_dynamics","F645","vote_na","user_raymond"
1521,"item_dynamics","F650","vote_excel","user_raymond"
1522,"item_dynamics","F647","vote_excel","user_raymond"
1523,"item_dynamics","F648","vote_excel","user_raymond"
1524,"item_dynamics","F646","vote_excel","user_raymond"
1525,"item_dynamics","F684","vote_excel","user_raymond"
1526,"item_dynamics","F686","vote_excel","user_raymond"
1527,"item_dynamics","F687","vote_excel","user_raymond"
1528,"item_dynamics","F688","vote_na","user_raymond"
1529,"item_dynamics","F683","vote_excel","user_raymond"
1530,"item_dynamics","F685","vote_na","user_raymond"
1531,"item_dynamics","F693","vote_excel","user_raymond"
1532,"item_dynamics","F691","vote_excel","user_raymond"
1533,"item_dynamics","F697","vote_na","user_raymond"
1534,"item_dynamics","F696","vote_na","user_raymond"
1535,"item_dynamics","F695","vote_na","user_raymond"
1536,"item_dynamics","F694","vote_na","user_raymond"
1537,"item_dynamics","F692","vote_excel","user_raymond"
1538,"item_dynamics","F703","vote_excel","user_raymond"
1539,"item_dynamics","F704","vote_excel","user_raymond"
1540,"item_dynamics","F699","vote_na","user_raymond"
1541,"item_dynamics","F700","vote_excel","user_raymond"
1542,"item_dynamics","F701","vote_excel","user_raymond"
1543,"item_dynamics","F702","vote_excel","user_raymond"
1544,"item_dynamics","F678","vote_excel","user_raymond"
1545,"item_dynamics","F679","vote_excel","user_raymond"
1546,"item_dynamics","F681","vote_excel","user_raymond"
1547,"item_dynamics","F680","vote_excel","user_raymond"
1548,"item_dynamics","F677","vote_excel","user_raymond"
1549,"item_dynamics","F676","vote_excel","user_raymond"
1550,"item_dynamics","F664","vote_na","user_raymond"
1551,"item_dynamics","F659","vote_excel","user_raymond"
1552,"item_dynamics","F663","vote_na","user_raymond"
1553,"item_dynamics","F660","vote_na","user_raymond"
1554,"item_dynamics","F658","vote_na","user_raymond"
1555,"item_dynamics","F661","vote_excel","user_raymond"
1556,"item_dynamics","F662","vote_na","user_raymond"
1557,"item_dynamics","F671","vote_excel","user_raymond"
1558,"item_dynamics","F669","vote_excel","user_raymond"
1559,"item_dynamics","F670","vote_excel","user_raymond"
1560,"item_dynamics","F672","vote_excel","user_raymond"
1561,"item_dynamics","F673","vote_excel","user_raymond"
1562,"item_dynamics","F667","vote_excel","user_raymond"
1563,"item_dynamics","F668","vote_na","user_raymond"
1564,"item_dynamics","F221","vote_na","user_raymond"
1565,"item_dynamics","F222","vote_na","user_raymond"
1566,"item_dynamics","F219","vote_na","user_raymond"
1567,"item_dynamics","F220","vote_na","user_raymond"
1568,"item_dynamics","F236","vote_na","user_raymond"
1569,"item_dynamics","F234","vote_excel","user_raymond"
1570,"item_dynamics","F233","vote_excel","user_raymond"
1571,"item_dynamics","F237","vote_na","user_raymond"
1572,"item_dynamics","F235","vote_na","user_raymond"
1573,"item_dynamics","F231","vote_excel","user_raymond"
1574,"item_dynamics","F230","vote_excel","user_raymond"
1575,"item_dynamics","F229","vote_excel","user_raymond"
1576,"item_dynamics","F228","vote_excel","user_raymond"
1577,"item_dynamics","F226","vote_excel","user_raymond"
1578,"item_dynamics","F225","vote_na","user_raymond"
1579,"item_dynamics","F224","vote_excel","user_raymond"
1580,"item_dynamics","F213","vote_excel","user_raymond"
1581,"item_dynamics","F215","vote_na","user_raymond"
1582,"item_dynamics","F214","vote_excel","user_raymond"
1583,"item_dynamics","F210","vote_na","user_raymond"
1584,"item_dynamics","F211","vote_na","user_raymond"
1585,"item_dynamics","F209","vote_na","user_raymond"
1586,"item_dynamics","F205","vote_na","user_raymond"
1587,"item_dynamics","F207","vote_excel","user_raymond"
1588,"item_dynamics","F206","vote_na","user_raymond"
1589,"item_dynamics","F199","vote_excel","user_raymond"
1590,"item_dynamics","F201","vote_excel","user_raymond"
1591,"item_dynamics","F202","vote_excel","user_raymond"
1592,"item_dynamics","F203","vote_excel","user_raymond"
1593,"item_dynamics","F200","vote_excel","user_raymond"
1594,"item_dynamics","F217","vote_excel","user_raymond"
1595,"item_dynamics","F184","vote_na","user_raymond"
1596,"item_dynamics","F181","vote_na","user_raymond"
1597,"item_dynamics","F182","vote_excel","user_raymond"
1598,"item_dynamics","F183","vote_na","user_raymond"
1599,"item_dynamics","F185","vote_na","user_raymond"
1600,"item_dynamics","F187","vote_na","user_raymond"
1601,"item_dynamics","F190","vote_excel","user_raymond"
1602,"item_dynamics","F189","vote_na","user_raymond"
1603,"item_dynamics","F188","vote_excel","user_raymond"
1604,"item_dynamics","F175","vote_na","user_raymond"
1605,"item_dynamics","F174","vote_na","user_raymond"
1606,"item_dynamics","F164","vote_na","user_raymond"
1607,"item_dynamics","F167","vote_na","user_raymond"
1608,"item_dynamics","F165","vote_na","user_raymond"
1609,"item_dynamics","F166","vote_na","user_raymond"
1610,"item_dynamics","F195","vote_na","user_raymond"
1611,"item_dynamics","F194","vote_na","user_raymond"
1612,"item_dynamics","F192","vote_na","user_raymond"
1613,"item_dynamics","F193","vote_na","user_raymond"
1614,"item_dynamics","F196","vote_excel","user_raymond"
1615,"item_dynamics","F169","vote_na","user_raymond"
1616,"item_dynamics","F171","vote_na","user_raymond"
1617,"item_dynamics","F172","vote_na","user_raymond"
1618,"item_dynamics","F170","vote_na","user_raymond"
1619,"item_dynamics","F160","vote_na","user_raymond"
1620,"item_dynamics","F159","vote_na","user_raymond"
1621,"item_dynamics","F162","vote_na","user_raymond"
1622,"item_dynamics","F161","vote_na","user_raymond"
1623,"item_dynamics","F156","vote_tp","user_raymond"
1624,"item_dynamics","F154","vote_excel","user_raymond"
1625,"item_dynamics","F155","vote_excel","user_raymond"
1626,"item_dynamics","F157","vote_na","user_raymond"
1627,"item_dynamics","F152","vote_na","user_raymond"
1628,"item_dynamics","F151","vote_na","user_raymond"
1629,"item_dynamics","F150","vote_na","user_raymond"
1630,"item_dynamics","F149","vote_na","user_raymond"
1631,"item_dynamics","F148","vote_na","user_raymond"
1632,"item_dynamics","F179","vote_excel","user_raymond"
1633,"item_dynamics","F177","vote_excel","user_raymond"
1634,"item_dynamics","F178","vote_na","user_raymond"
1635,"item_dynamics","F120","vote_na","user_raymond"
